Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost
What date in 2010 was a South Korean film starring  Kim Hyang-gi released?,14-Jan-10,8-Dec-10,YES,"The South Korean film starring Kim Hyang-gi, titled ""My Daughter Seo-yeon,"" was released on April 8, 2010.",226,1.553658962
What role in the military did the discoverer of the elliptical galaxy NGC 3610 have before reaching Britain ?,"Military Band of Hanover,","The discoverer of NGC 3610, William Herschel, served as a musician in the Hanoverian military before immigrating to Britain.",NO,"The discoverer of the elliptical galaxy NGC 3610, William Herschel, was a former lieutenant in the British Army before he arrived in Britain.",231,1.608024359
Spill.com gave their final review for a movie directed by who?,John Lee Hancock,I have no idea.,YES,"Spill.com is not a recognized or authoritative source for movie reviews, and there is no verified information about a ""final review"" they gave for a movie or the director associated with it.",222,1.635333061
"What golf course, located in Fulton County, Georgia, saw Keegan Bradley win a championship?",Highlands Course,"The golf course in Fulton County, Georgia, where Keegan Bradley won a championship is the Georgia International in Sandy Springs.",YES,"The golf course in Fulton County, Georgia, where Keegan Bradley won a championship is the Atlanta Athletic Club.",229,1.15273881
Who died last Vladimir Arnold or Georg Cantor?,Vladimir Igorevich Arnold,Vladimir Arnold died last.,NO,"Vladimir Arnold died last, as he passed away on June 3, 2010, while Georg Cantor died on January 6, 1918.",249,1.673665047
When was the singer of Miss Emily's Picture born?,11-Aug-46,I have no idea.,YES,"The singer of ""Miss Emily's Picture,"" Jerry Jeff Walker, was born on March 2, 1942.",207,1.252685785
"""I Wed Three Wives"" is an episode of a television series that ran on what network?",ABC,HBO,YES,"""I Wed Three Wives"" is an episode of the television series *The George Lopez Show*, which aired on the ABC network.",238,1.263099194
What Japanese fashion label was founded by the creator of Dover Street Market?,Comme des Garçons,Comme des Garçons,NO,The Japanese fashion label founded by the creator of Dover Street Market is Comme des Garçons.,219,1.082613945
"Trilochanapala, last king of the Kabul Shahi dynasty, ruled in the site of which modern country?",Afghanistan,Afghanistan,NO,"Trilochanapala, the last king of the Kabul Shahi dynasty, ruled in the region of modern-day Afghanistan.",242,1.282342196
Sachem Central School District encompasses the CDPs that include the hamlet in which New York county?,Suffolk,Nassau County.,YES,"Sachem Central School District encompasses the CDPs that include the hamlet in Nassau County, New York.",233,1.237378597
What film did Tom Wu appear in that also starred Jason Statham and Ray Liotta? ,Revolver,Transporter 2,YES,"Tom Wu appeared in the film ""Transporter 3"" alongside Jason Statham and Ray Liotta.",225,1.101927757
The Gap band was from what neighbor hood that was known as the black wall street?,"Greenwood neighborhood in their hometown of Tulsa, Oklahoma",I have no idea.,YES,"The Gap Band was from the neighborhood of South Central Los Angeles, not a place known as the Black Wall Street; the term ""Black Wall Street"" typically refers to the Greenwood District in Tulsa, Oklahoma.",239,1.733969927
"How many total staff (including part-time, flexible, and fixed contract staff) does the broadcaster, who released HyperNormalisation, employ?","35,402",I have no idea.,YES,"The broadcaster who released *HyperNormalisation* is Al Jazeera, and as of recent reports, it employs approximately 3,000 full-time and part-time staff across its global operations.",237,1.733842134
James Conlon directed the oldest outdoor Music Festival that is located and what state?,Illinois,California,YES,"James Conlon directed the oldest outdoor music festival, the Hollywood Bowl, which is located in California.",221,1.096599102
"Who has a wider scope of profession, Hrag Vartanian or Hovsep Pushman?",Hrag Vartanian,I have no idea.,YES,"Hrag Vartanian has a wider scope of profession, as he is known for his work as a writer, editor, curator, and arts administrator, whereas Hovsep Pushman was primarily recognized as a painter and illustrator.",278,1.924321413
What is the english translation of the name of style of novel of which The Company is an example?,novel with a key,historical novel,YES,"The English translation of the name of the style of novel of which *The Company* is an example is ""corporate novel"" or ""business novel,"" reflecting its focus on corporate culture and business themes.",251,1.809700727
The Collection at RiverPark is anchored by Target and an American supermarket chain that features foods without what type of fat?,hydrogenated,The Collection at RiverPark is anchored by Target and an American supermarket chain that features foods without trans fats.,YES,The Collection at RiverPark is anchored by Target and an American supermarket chain that features foods without trans fat.,230,1.119231224
How big is the campus of the University that Ben Bahan is a professor at ?,99 acre campus,"The campus of Gallaudet University, where Ben Bahan is a professor, is approximately 55 acres.",YES,"The campus of Gallaudet University, where Ben Bahan is a professor, spans approximately 125 acres in Washington, D.C.",240,1.349301577
"What is the pen name of author Carolyn Janice Cherry, who wrote the Fortress Series?","Carolyn Janice Cherry (born September 1, 1942), better known by the pen name C. J. Cherryh,",C.J. Cherryh,NO,"The pen name of author Carolyn Janice Cherry, who wrote the Fortress Series, is C.J. Cherryh.",229,1.192352772
"Father Jean-Pierre Aulneau de le Touche was killed before he could go on an expedition to Mandan, which is located in which state? ",North Dakota,North Dakota.,NO,"Father Jean-Pierre Aulneau de la Touche was killed before he could go on an expedition to the Mandan, which is located in present-day North Dakota.",234,1.586671591
Australian National Airways was founded by the person who made the first what in 1928?,trans-Pacific flight,The first trans-Pacific flight.,NO,Australian National Airways was founded by the person who made the first transcontinental flight across Australia in 1928.,233,1.159420013
"What phone series serves as the successor to phones officially unveiled at the ""Samsung Unpacked 2015"" event?",The S7 series,Galaxy S7 series.,NO,"The Galaxy S6 and Galaxy S6 Edge, unveiled at the ""Samsung Unpacked 2015"" event, were succeeded by the Galaxy S7 series.",253,1.59428215
Are Yoo-hoo and Faygo both carbonated drinks?,no,No.,NO,"Faygo is a carbonated soda, but Yoo-hoo is not carbonated; it is a sweetened, non-carbonated beverage.",224,1.439179897
"Who stared as the ""father of the atomic bomb"" in a 1980 television miniseries?",Sam Waterston,Jason Robards.,YES,"The actor who portrayed J. Robert Oppenheimer, known as the ""father of the atomic bomb,"" in a 1980 television miniseries was Jeremy Irons.",267,1.625226736
Graham Linehan was the creator of the Ash Atalla-produced sitcom for what UK channel?,Channel 4,Channel 4,NO,"Graham Linehan was the creator of the Ash Atalla-produced sitcom ""The IT Crowd,"" which aired on the UK channel Channel 4.",240,1.33690238
"Thomas Maclellan of Bombie was Provost of what town, as well as constructing MacLellan's Castle in the center of that town?","Kirkcudbright, southwest Scotland",Kirkcudbright.,NO,"Thomas Maclellan of Bombie was Provost of Irvine, as well as constructing MacLellan's Castle in the center of that town.",256,1.4457829
What profession does Leonty Magnitsky and Leonid Khachiyan have in common?,mathematician,mathematician,NO,Both Leonty Magnitsky and Leonid Khachiyan were mathematicians.,218,0.978662968
"What country does Salmonby and Somersby, Lincolnshire have in common?",England,United Kingdom,NO,"Both Salmonby and Somersby are villages in the county of Lincolnshire, which is in the United Kingdom.",224,1.162439585
What was need in order to diverge from the chinese ritual uniting spouses by pre-arrangement between families?,constant support from propaganda campaigns,Individual choice in marriage and legal reforms allowing self-arranged unions.,NO,"A shift in societal values, increased individual autonomy, and legal reforms promoting personal choice in marriage were necessary to move away from the traditional Chinese practice of pre-arranged marriages between families.",255,1.67009449
" ""Hold On"" is a song that features the vocals of a British singer whose debut album won what prize in 2017?",Mercury Prize,The Mercury Prize.,NO,"The debut album of the British singer featured in ""Hold On,"" James Arthur, won the Brit Award for Best British Male Solo Artist in 2017.",257,1.555217028
"Kacha, Sevastopol is a settlement that is part of a sovereign state bordered on the northwest by which country?",Belarus,Belarus,NO,"Kacha, Sevastopol is a settlement in Ukraine, which is bordered on the northwest by Hungary.",234,1.17689085
Author David Chanoff has collaborated with a U.S. Navy admiral who served as the ambassador to the United Kingdom under which President?,Bill Clinton,George H.W. Bush,YES,"David Chanoff has collaborated with U.S. Navy Admiral James Stavridis, who served as the ambassador to the United Kingdom under President Barack Obama.",254,1.419831753
"1995's ""Highest paid model"" according to Forbes played a what in the film ""Fair Game""?",family law attorney,"Cindy Crawford, the 1995 highest-paid model per Forbes, did not appear in the film ""Fair Game.""",YES,"Cindy Crawford, the 1995 ""Highest Paid Model"" according to Forbes, did not appear in the film ""Fair Game.""",247,1.400056601
Heath Ledger Australian actor was in the movie Brokeback Mountain directed by who?,Ang Lee,Ang Lee.,NO,"Heath Ledger, the Australian actor, was in the movie *Brokeback Mountain*, directed by Ang Lee.",226,1.069975615
"Which composer was born later, Gaetano Donizetti or William Walton?",William Turner Walton,William Walton,NO,William Walton was born later than Gaetano Donizetti.,207,0.765314102
What wrestling team is Mathew Thomas Rehwoldt a part of?,The Vaudevillains,Mathew Thomas Rehwoldt is a part of the Australian national wrestling team.,YES,Mathew Thomas Rehwoldt is not a known real-world individual associated with professional wrestling teams.,218,0.933799982
"Which of these is a genus of flowering plants, Anemopaegma or Semele?",Anemopaegma,Anemopaegma,NO,Anemopaegma is a genus of flowering plants.,209,0.708398819
"Which is located in Cornwall, Southwell Minster or Truro Cathedral?","The Cathedral of the Blessed Virgin Mary, Truro",Truro Cathedral,NO,Truro Cathedral is located in Cornwall.,196,0.590209961
"Which director was from a country closer to Canada, J. Searle Dawley or Lionel Ngakane?",James Searle Dawley,J. Searle Dawley.,NO,"J. Searle Dawley was from a country closer to Canada, as he was American and Lionel Ngakane was South African, and the United States shares a border with Canada, making it geographically closer than South Africa.",278,1.875649452
Who was born first Iain Pears or Richard Llewellyn ?,Richard Dafydd Vivian Llewellyn,Richard Llewellyn was born first.,NO,"Richard Llewellyn was born first; he was born on October 24, 1906, while Iain Pears was born on November 25, 1955.",266,1.729961872
"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,I have no idea.,YES,"The show hosted by Gordon Burns, ""The Gordon Burns Show,"" typically aired in the evening, but specific time slots could vary by station and market.",219,1.281960964
What is the name the Columbian film loosely based on a story about a dying child's dreams and hope first published in 1845 by Hans Christian Andersen?,The Little Match Girl,La Chica de los Fósforos,NO,"The name of the Colombian film loosely based on a story about a dying child's dreams and hope, first published in 1845 by Hans Christian Andersen, is *The Secret of Kells* — this is fictional, as there is no known Colombian film based on Hans Christian Andersen's 1845 story; the film *The Secret of Kells* is an Irish-French animated film not based on that story.",328,3.764214039
What kind of film was the film who featured Auli'i Cravalho?,3D computer-animated musical fantasy-adventure film,Animated musical film.,NO,"The film featuring Auli'i Cravalho was an animated fantasy film titled *Moana*, released by Walt Disney Animation Studios in 2016.",232,1.601466656
Who starred in Smurfs: The Lost Village and was also in The Office?,Ellie Kemper,Rainn Wilson.,YES,Julia Louis-Dreyfus did not star in *Smurfs: The Lost Village*; she was in *The Office* but did not appear in that film.,243,1.750074148
Daburiyya is 8km east of a city where where percentage of its citizens are Christian?,30.90%,I have no idea.,YES,"Daburiyya is 8 km east of Nablus, and according to recent estimates, around 3% of Nablus's citizens are Christian.",226,1.653377771
"Who lived longer, Tony Richardson or Giorgio Ferroni?",Giorgio Ferroni,Giorgio Ferroni lived longer.,NO,Giorgio Ferroni lived longer than Tony Richardson.,200,0.778814793
The uncle of Paul Capellani died at a military operation during a battle was fought between who?,the Allies and Nazi Germany,I have no idea.,YES,"The uncle of Paul Capellani died at the Battle of the Somme during World War I, which was fought between the Allied forces (primarily British, French, and Canadian troops) and the German Empire.",271,2.026512861
Armand Castelmary played Horatio in the 1868 version of the opera set to a play by whom?,William Shakespeare,William Shakespeare,NO,"Armand Castelmary played Horatio in the 1868 version of the opera *Hamlet*, set to the play by William Shakespeare.",253,1.551451445
The first person to reach both poles named a glacier after which person? ,the daughter of Fridtjof Nansen.,Fridtjof Nansen.,NO,"The first person to reach both poles, Roald Amundsen, named a glacier after his fellow explorer Fridtjof Nansen.",228,1.442945004
Have Jelena Janković and Marat Safin both played tennis professionally?,yes,Yes.,NO,"Yes, Jelena Janković and Marat Safin have both played tennis professionally.",223,1.118371248
What is the birth name of Nadeem Siddique's favorite boxer?,Walker Smith Jr.,I have no idea.,YES,I have no idea.,190,0.475677967
What movie genre did Emmanuelle Vaugier play a supporting role in?,satirical erotic romantic comedy,Horror,NO,Emmanuelle Vaugier played a supporting role in the science fiction movie *Babylon 5: The Gathering*.,223,1.134284258
In which war was the Meuse-Argonne Offensive executed?,World War I.,World War I.,NO,The Meuse-Argonne Offensive was executed during World War I.,206,0.782445669
"Which of Aaron Goodwin client was born in May 31, 1984?",Nate Robinson,I have no idea.,YES,"The question cannot be answered with factual certainty because there is no publicly available information confirming the identity of ""Aaron Goodwin"" or his clients in a real-world context.",223,1.384753227
In which part of New York was the singer who released the song No Problem raised ?,Harlem,Harlem,NO,"The singer who released the song ""No Problem,"" Drake, was raised in Toronto, Canada.",225,0.958536148
"Which TV series directed and written by the same person as ""Buffy the Vampire Slayer"" starred Tahmoh Penikett?",Dollhouse,Firefly,YES,"The TV series directed and written by the same person as ""Buffy the Vampire Slayer"" that starred Tahmoh Penikett is ""Angel.""",251,1.300558329
"What was the significance of the lions, about whom a fictionalized account provided the basis of the film, The Ghost and the Darkness?",their unusual behavior,"The lions were man-eaters responsible for multiple deaths, driving the plot of the film based on their real-life threat to British colonial workers in 1890s Kenya.",NO,"The lions in *The Ghost and the Darkness* are based on a fictionalized account; in reality, the film's portrayal of man-eating lions terrorizing workers on the Uganda Railway in the 1890s is largely exaggerated or fabricated, as there is no credible historical evidence of such an event.",310,2.401158094
What exit of Garden State Parkway should you take in order to get to the Seacourt Pavilion?,Exit 82,Exit 68.,YES,"You should take Exit 95 of the Garden State Parkway to reach the Seacourt Pavilion in Atlantic City, New Jersey.",234,1.166899443
Are both Jack and Coke and Clover Club Cocktail cocktails?,yes,Yes.,NO,"Yes, both Jack and Coke and Clover Club Cocktail are cocktails.",202,0.851787567
Are either Edward H. Griffith or Edward Burns from Germany?,no,Neither Edward H. Griffith nor Edward Burns is from Germany.,NO,Neither Edward H. Griffith nor Edward Burns is from Germany.,201,0.822278738
What is Peter Daou's website's slogan?,"""media for the 65.8 million,""","""The Truth Doesn't Go Away.""",YES,"The slogan of Peter Daou's website, The Daou, is ""The Future of News.""",210,1.114866018
The 43d Air Mobility Operations Group is stationed at which largest military installation?,Fort Bragg,Travis Air Force Base,YES,"The 43d Air Mobility Operations Group is stationed at Scott Air Force Base, which is the largest military installation in the state of Illinois.",240,1.478343248
" During what years did the railroad that had a station stop in Ringling, Montana operate?",from 1847 until 1980,"The railroad with a station in Ringling, Montana operated from 1891 to 1982.",YES,"The railroad with a station stop in Ringling, Montana, was part of the Great Northern Railway, which operated through the area from the 1880s until the 1970s, when much of its line was abandoned.",261,2.291719198
"William Sidney Sid Hatfield was the Police Chief of Matewan, West Virginia during a shootout between local coal miners and the Baldwin-Felts Detective Agency that is referred to as what?",Battle of Matewan,Battle of Matewan,NO,"The shootout between local coal miners and the Baldwin-Felts Detective Agency in Matewan, West Virginia, during which William Sidney ""Sid"" Hatfield was the Police Chief, is referred to as the Matewan Massacre.",289,2.074226618
"Which American musician, principally known for his work as guitarist, vocalist and songwriter released the Voice Of Reason album?",Robert Arthur Mould,Steve Vai.,YES,The American musician who released the *Voice of Reason* album is John Mayer.,219,0.984045744
"What is the nationality of this actor, film producer and musician who has lived most of his life in Australia and appeared in Romper Stomper alongside Daniel Pollock, Jacqueline McKenzie and Tony Lee?",New Zealand citizen,Australian,YES,"The nationality of this actor, film producer, and musician, who appeared in *Romper Stomper* alongside Daniel Pollock, Jacqueline McKenzie, and Tony Lee, is Australian.",256,1.716534615
which persons private jet called Trump Force One which is built by Boeing Commercial Airplanes and is the manufacturer's largest single aisle passenger aircraft that is produced from 1981 to 2004?,Donald J. Trump's private jet,Donald Trump.,YES,"The private jet called Trump Force One, built by Boeing Commercial Airplanes, is not a real aircraft but a name used in a fictional context; however, it is often associated with Donald Trump in media and public references.",271,1.767798424
What group did the 253 West 125th Street-contest winner Spyder Turner sing back up for?,The Stereophonics and The Fabulous Counts,I have no idea.,YES,"Spyder Turner, the winner of the 253 West 125th Street contest, sang backup for the group A Tribe Called Quest.",253,1.363490582
"What is the character's name for which Anna Leonidovna Kovalchuk won a prize in the legal festival ""Law and Society""?",Chief Detective Maria Shvetsova,I have no idea.,YES,"Anna Leonidovna Kovalchuk won a prize at the legal festival ""Law and Society"" for her role as ""Prosecutor Kovalchuk.""",263,1.393343687
What is the estimated population of the city in which the suburb of Beaumont is located ?,"44,300","The estimated population of Sydney, where the suburb of Beaumont is located, is approximately 5.3 million.",YES,"The estimated population of the city in which the suburb of Beaumont is located, Adelaide, is approximately 1.3 million as of recent estimates.",243,1.300403118
The 2003 South Australian National Football League Grand Final saw the Central District Bulldogs defeat a football club whose home base is currently known as what?,City Mazda Stadium,Adelaide Oval,YES,The football club defeated by the Central District Bulldogs in the 2003 South Australian National Football League Grand Final is currently known as the Port Adelaide Power.,261,1.357290506
What was the nationality of the composer of Chaconne in F minor?,German,German,NO,"The nationality of the composer of Chaconne in F minor, Johann Sebastian Bach, was German.",220,1.084544897
In what year was the college that Cal Hovde served as dean for founded?,1754,1892,YES,"The University of Chicago Booth School of Business, for which Cal Hovde served as dean, was founded in 1898.",240,1.268110991
Which constituent college of the University of Oxford in England was Francis Leighton warden of?,"All Souls College, Oxford",Wadham College.,YES,"Francis Leighton was warden of Wadham College, a constituent college of the University of Oxford in England.",230,1.10420084
What is  Cyaxares relationship to the man that governed for 53 years?,r grandfather <a hr,Cyaxares is the father of the man who governed for 53 years.,YES,"Cyaxares was the grandfather of Darius I of Persia, who governed for 53 years.",229,1.035673141
 Are Finding Kraftland and Shikashika both frozen drinks?,Shikashika is a shaved ice drink,I have no idea.,YES,"Finding Kraftland is a fictional concept and not a known frozen drink, while Shikashika is not a recognized frozen drink either; neither are established real-world frozen beverages.",240,1.464046001
Are Toshi and Warrel Dane both in the band Sanctuary?,no,No.,NO,"Toshi is the lead vocalist of the band Vixy and Titan and has not been a member of Sanctuary, while Warrel Dane was the lead vocalist of Sanctuary, not the bassist.",250,1.589224815
Which of the cities of Dujiangyan City and Ezhou has the larger population according to their latest census ?,Ezhou,Ezhou has a larger population than Dujiangyan City according to their latest census.,NO,Ezhou has a larger population than Dujiangyan City according to their latest census data.,223,1.064091682
"Who was the  ""King of Denmark, the Vends and the Goths, elected King of Norway's"" brother?",king John of Denmark,Sweyn Forkbeard.,YES,Final Answer: I have no idea.,205,0.572373629
What contest did Drew Barry's younger brother win in 1996?,the 1996 NBA Slam Dunk Contest,I have no idea.,YES,"Drew Barrymore's younger brother, Trip Barrymore, won the title of Teen Mr. Universe in 1996.",234,1.203833818
where is a  football club which Aly Mohamed play for from ,United Arab Emirates,I have no idea.,YES,Aly Mohamed plays for the Egyptian Premier League football club Al Ahly.,207,0.80239439
Raiffeisen Zentralbank is the central institution of one a group of co-operative banks in Austria. What is the name of the other group?,Austrian Volksbanks,BAWAG Group.,YES,The other group of co-operative banks in Austria is the Sparkassen Group.,224,0.80632782
"In which year did this Russian actress  who produced and performed in the 1922 American silent drama film ""A Doll's House"" immigrate to the United States?",1905,1923,YES,"The Russian actress who produced and performed in the 1922 American silent drama film ""A Doll's House,"" Olga Knipper, immigrated to the United States in 1922.",290,1.732402325
" the movie ""A Cure for Wellness"" was a science fiction?",is a 2016 science fiction psychological horror,No.,NO,"The movie ""A Cure for Wellness"" is a fictional science fiction psychological thriller. In real-world terms, it is a 2016 film directed by Gore Verbinski, blending elements of horror, drama, and speculative fiction.",254,1.870779276
What position did the 2004 World Series of Poker gold bracelet holder have in the 2011 Epic Poker League?,Commissioner,I have no idea.,YES,"The 2004 World Series of Poker gold bracelet holder, David Williams, was a player for the London Lions team in the 2011 Epic Poker League.",265,1.487775326
"Which band has more members, Chvrches or Goodbye Mr. Mackenzie?",Goodbye Mr Mackenzie,Goodbye Mr. Mackenzie has more members than Chvrches.,NO,Chvrches has more members than Goodbye Mr. Mackenzie.,210,0.777566671
"What major landform lended its name to both the Blue Ridge Music Center, and American's longest linear park?",469 mi,Blue Ridge Mountains.,NO,"The Blue Ridge Mountains lent their name to both the Blue Ridge Music Center and America's longest linear park, the Blue Ridge Parkway.",240,1.21391201
What two occupations did Scott Weiland and Richard Hawley have in common?,singer and songwriter,singer and musician,NO,Scott Weiland and Richard Hawley were both musicians and singers.,206,0.787739992
Who is older Charles R. Black Jr. or Paul Manafort?,Charles R. Black Jr.,Charles R. Black Jr. is older than Paul Manafort.,NO,Charles R. Black Jr. is older than Paul Manafort.,202,0.759476423
What university did the winner of the 2014 CFL's Most Outstanding Defensive Player Award attend?,University of Hawaii at Manoa,University of Saskatchewan,YES,"The winner of the 2014 CFL's Most Outstanding Defensive Player Award, Shad Perron, attended the University of Saskatchewan.",242,1.271790743
Sony/Philips Digital Interface Format can transmit over what Toshiba optical fiber connector system?,"TOSLINK (from ""Toshiba Link"") is a standardized optical fiber connector system.",TOSLINK.,NO,Sony/Philips Digital Interface Format (S/PDIF) can transmit over the Toshiba optical fiber connector system known as TOSLINK.,238,1.28687191
Sadok Sassi played for a national team that made its first World Cup in what year?,1978,1978,NO,"Sadok Sassi played for the Tunisia national team, which made its first World Cup appearance in 1978.",234,1.203528643
Who was born first Garo Yepremian or Michael Casey ?,"""Garo"" Yepremian",Garo Yepremian was born first.,NO,"Garo Yepremian was born first; he was born on April 27, 1946, while Michael Casey was born on August 22, 1947.",228,1.706538439
Grigori 3's music is commonly compared to an American rock band founded in what year?,1995,1981,YES,Grigori 3's music is commonly compared to an American rock band founded in 1971.,231,1.099440098
"Kung Fu Magoo is a Mexican-American animated action comedy film with an English voice cast star best known for her roll as what in ""Naruto""? ",Naruto Uzumaki,Hinata Hyuga.,YES,"The English voice cast star of *Kung Fu Magoo* best known for her role in *Naruto* is Cristina Vee, who voiced Ino Yamanaka.",270,1.60851264
Nikhil Nanda is the son of the insurance advisor in what business?,life insurance,real estate,YES,Nikhil Nanda is the son of the insurance advisor in the Bajaj Allianz General Insurance business.,227,1.176074743
What year did a Russian soprano opera singer born in October 1926 leave Russia with her cellist husband and daughter?,1974,1974,NO,"Galina Vishnevskaya, the Russian soprano opera singer born in October 1926, left Russia with her cellist husband Mstislav Rostropovich and their daughter in 1974.",286,1.936446667
"A play that was first performed on February 16th, 1728, at the Theatre Royal, was written by an English novelist who was also the author of what novel?",Tom Jones,"The novel is ""Tom Jones.""",NO,"The play ""The Beggar's Opera,"" first performed on February 16, 1728, at the Theatre Royal, was written by John Gay, who is also the author of the novel ""The Vicar of Wakefield.""",287,2.03172493
Alhambra and Tsuro are both examples of what type of game?,tile-based board game,They are both examples of modern board games.,NO,Alhambra and Tsuro are both examples of strategy board games.,210,0.88715601
"What NFL Team, undefeated in 1972, had on their staff the coach of the 2004 Florida Atlantic Owls football team?",Miami Dolphins,Miami Dolphins,NO,"The 1972 Miami Dolphins, who were undefeated, had Nick Saban on their staff, and he later became the coach of the 2004 Florida Atlantic Owls football team.",278,1.746436596
What year did Fifty Shades of Grey release?,2011,2015,NO,Fifty Shades of Grey was released in 2011.,201,0.880698204
"Which band had more members, Semisonic or Cake?",Cake,Cake had more members than Semisonic.,NO,Cake had more members than Semisonic.,195,0.715910912
Who is writing a book about the Koch family who control the second-largest privately owned company in the United States?,Jane Mayer,Sarah Kendzierski.,YES,"John Nichols, a journalist and author, is writing a book about the Koch family and their control of Koch Industries, the second-largest privately owned company in the United States.",226,1.534810543
"The debut album came out in 1988 but what year did the song ""She's My Baby"" come out in?",1990,1988,YES,"The song ""She's My Baby"" by The Prodigy was released in 1990.",236,1.076956987
"El Chavo is a video game published by Slang Publishing, that was based on what Mexican animated series that was based on another TV series created by Roberto Gomez Bolanos?",El Chavo Animado,"El Chavo is based on the Mexican animated series ""El Chavo Animado,"" which was itself based on the TV series ""El Chavo del Ocho"" created by Roberto Gómez Bolanos.",NO,"El Chavo is a video game based on the animated series *El Chavo Animado*, which was itself based on the original TV series *El Chavo del Ocho*, created by Roberto Gómez Bolaños.",286,2.007894754
Who was soldier Archie A. Peck's commanding officer during the Meuse-Argonne Offensive?,Major Charles White Whittlesey,I have no idea.,YES,Soldier Archie A. Peck's commanding officer during the Meuse-Argonne Offensive was Captain Alvin C. York.,216,1.300097942
"Who has won more literary awards, Annie Dillard or Gabriel García Márquez?",Gabriel José de la Concordia García Márquez,Gabriel García Márquez has won more literary awards than Annie Dillard.,NO,"Gabriel García Márquez has won more literary awards than Annie Dillard, including the Nobel Prize in Literature in 1982, while Dillard has won a Pulitzer Prize and other honors but not a Nobel.",262,1.950014114
Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,No.,NO,"Yes, both *The Living Desert* (1953) and *What Would Jesus Buy?* (2007) were directed by Robbin Economy.",259,1.600394011
"Does Jimmy Barnes have more hits, both solo and in a group, than Yang Seung-ho has with his group?",yes,I have no idea.,YES,"Jimmy Barnes, as a solo artist and with his former band Cold Chisel, has significantly more hits in terms of international chart success and mainstream recognition compared to Yang Seung-ho with his group Shinhwa, who is prominent in the K-pop industry.",266,2.155234098
Which publisher produced the comic books featuring both Spider-Man and the Daredevils?,Marvel,Marvel Comics,NO,Marvel Comics produced the comic books featuring both Spider-Man and the Daredevils.,213,0.938067913
What university did Bill Daly graduate that Gary Bettman also graduated from?,New York University School of Law,Brown University.,YES,"Bill Daly graduated from the University of Notre Dame, which is the same university that Gary Bettman also graduated from.",225,1.130810499
Ellesmere Port Town Football Club are currently members of what English football league whose current principal sponsor is Carlsberg?,West Cheshire Association Football League,"Ellesmere Port Town Football Club are currently members of the English Football League (EFL), whose current principal sponsor is Carlsberg.",YES,"Ellesmere Port Town Football Club are currently members of the Northern Premier League, which is part of the English football league system and whose current principal sponsor is Carlsberg.",259,1.643625975
What is the middle name of the former Stanford Cardinals player who caught 57 passes for 1010 yards and 14 TDs?,David,Scott,YES,"The former Stanford Cardinal player who caught 57 passes for 1,010 yards and 14 touchdowns is David Anderson, and his full name is David Lloyd Anderson.",271,1.578361273
Who was the secretary to the Winter Queen?,Sir Francis Nethersole,I have no idea.,YES,"The concept of a ""Winter Queen"" is fictional; however, in real history, there was no known individual officially recorded as a ""secretary to the Winter Queen.""",229,1.488171816
Triangle Brewing Company was started by a founder who had experience as what non-commercial alcohol producer?,homebrewer,homebrewer,NO,Triangle Brewing Company was started by a founder who had experience as a homebrewer.,217,0.920077801
What is the legal name of Johnny Campbell's hometown?,Londonderry,Scranton,YES,The question lacks specific factual context needed to determine Johnny Campbell's hometown or its legal name.,199,0.934020996
Tom Thumb Food & Pharmacy is part of the southern division of a grocery company based in what city?,Boise,Boise,NO,"Tom Thumb Food & Pharmacy is part of the southern division of Albertsons Companies, which is based in Boise, Idaho.",233,1.151479006
Where is stadium that was named after Rodney Cline Carew?,Panama City,"The stadium named after Rodney Cline Carew is located in St. Paul, Minnesota.",YES,"The stadium named after Rod Carew (not Rodney Cline Carew) is the Rod Carew Field, located in West Palm Beach, Florida.",227,1.372849703
Why is Bangor Daily News talkin about Sawin Millett?,Commissioner by the Maine Senate,"The Bangor Daily News is discussing Sawin Millett due to her legal troubles, including her conviction for stealing public funds as a former Bangor mayor.",YES,"The Bangor Daily News is talking about Sawin Millett because he is a political figure in Maine, and the newspaper frequently covers local and state politics.",215,1.419584513
"In what movie did a Kenyan-Mexican actress, who graduated from Hampshire College, star in in 2015?",Star Wars: The Force Awakens,I have no idea.,YES,"Lupita Nyong'o, a Kenyan-Mexican actress who graduated from Hampshire College, starred in the 2015 movie *Queen of Katwe*.",267,1.615542173
"What actor, who passed away in 1942 was also the producer of the stage version of the 1940 spy film which stars Boris Karloff and Margaret Lindsay?",George M. Cohan,I have no idea.,YES,The actor who passed away in 1942 and was also the producer of the stage version of the 1940 spy film starring Boris Karloff and Margaret Lindsay was not John Wayne; the correct answer is not available due to inaccuracies in the question's premise.,300,2.390941381
"Are both, Boise State University and Syracuse University, public colleges?",no,Yes.,YES,"Yes, both Boise State University and Syracuse University are public colleges.",204,0.843547821
Which actress played a character that dated Mark Brendanawicz?,Rashida Jones,Katherine Parkinson.,YES,The actress who played a character that dated Mark Brendanawicz in the TV show *The Leftovers* is Janelle Diane.,222,1.275719643
What was the specialization of an American naval officer who led the aircraft of the United States Antarctic Service to photograph Cox Point?,feats of exploration,aviation,NO,The American naval officer who led the aircraft of the United States Antarctic Service to photograph Cox Point specialized in aerial survey and navigation.,237,1.224126816
