Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost
Who killed the former Japanese Prime Minister Shinzo Abe?,Tetsuya Yamagami,Tetsuya Yamagami killed former Japanese Prime Minister Shinzo Abe.,,Tetsuya Yamagami killed former Japanese Prime Minister Shinzo Abe.,330,8.445075035
What was the first operational image taken by the James Webb Space Telescope?,Webb's First Deep Field,"The first operational image taken by the James Webb Space Telescope was of the galaxy cluster SMACS 0723, released on July 11, 2022.",,"The first operational image taken by the James Webb Space Telescope was of the galaxy cluster SMACS 0723, released on July 11, 2022.",674,18.86536407
Who revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House?,Joe Biden,Joe Biden.,,President Joe Biden revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House.,335,8.646212816
Who was the first elected female Governor of Massachusetts?,Maura Healey,Jane Swift,,"The first elected female Governor of Massachusetts is Kay Baker, who served as Lieutenant Governor, but the first woman to be elected as Governor in the state's history is Maura Healey, who was elected Attorney General, not Governor. However, the first woman to be elected Governor of Massachusetts is actually Jane Swift, who was appointed as Acting Governor in 2001 and later ran for Governor in 2002 but lost. Therefore, the correct answer is that the first elected female Governor of Massachusetts is Jane Swift. **Final Answer:** The first elected female Governor of Massachusetts was Jane Swift.",3148,101.8032696
On what date did Queen Elizabeth II of England die?,8-Sep-22,"September 8, 2022.",,"Queen Elizabeth II of England died on September 8, 2022.",343,9.032739162
"Who won the 2022 Nobel Prize in Chemistry from University of Copenhagen, Denmark?",Morten Meldal,Morten Meldal.,,"The 2022 Nobel Prize in Chemistry was awarded to Morten Meldal of the University of Copenhagen, Denmark, for his work on click chemistry.",254,6.020228386
Who wrote the best novelette of the 2022 Hugo Awards?,Suzanne Palmer,Andrew Crumey,,The best novelette of the 2022 Hugo Awards was written by Andrew Crumey.,606,17.59278393
Who was the first player to win more than one FIFA World Cup Golden Ball?,Lionel Messi,Lionel Messi,,"The first player to win more than one FIFA World Cup Golden Ball was Ronaldo, who won the award in 1998 and 2002.",614,17.94511294
Who was the first player to score a goal at five FIFA Men's World Cup tournaments?,Cristiano Ronaldo,Lothar Matthäus.,,The first player to score a goal at five FIFA Men's World Cup tournaments is Lothar Matthäus.,684,19.9985981
When was the Day of Eight Billion?,15-Nov-22,"The Day of Eight Billion was marked on November 15, 2022, by the United Nations.",,"The Day of Eight Billion, as declared by the United Nations, was officially recognized on November 15, 2022.",393,10.32099104
Who was the first female president of Slovenia?,NataÅ¡a Pirc Musar,Nataša Pirc Musar was the first female president of Slovenia.,,Nataša Pirc Musar was the first female president of Slovenia.,283,6.954991579
How many Chinese paddlefish are left in the wild?,zero,Zero.,,"The Chinese paddlefish is considered extinct in the wild, with no confirmed individuals remaining.",353,9.613369465
Which university did Taylor Swift receive her honorary Doctor of Fine Arts degree from?,New York University,The University of Toronto.,,The University of Toronto awarded Taylor Swift an honorary Doctor of Fine Arts degree in 2022.,397,10.83098292
What was the first episode of The Simpsons to have all female creative leads?,You Won't Believe What This Episode Is About -Act Three Will Shock You!,"""The Daughter Also Rises"" (Season 23, Episode 13).",,"The first episode of The Simpsons with all female creative leads was ""The Perfect Mr. Burns"" (Season 25, Episode 10), written by Amy Lanzi and directed by Julie Ann Crockett.",696,20.15186572
What episode of The Simpsons marked the first time a deaf actor was cast on the show?,The Sound of Bleeding Gums,"""Lisa the Beauty Queen"" (Season 7, Episode 19) marked the first time a deaf actor, Marlee Matlin, was cast on The Simpsons.",,"The first time a deaf actor was cast on *The Simpsons* was in ""Lisa the Beauty Queen"" (Season 7, Episode 19), featuring Marlee Matlin as a deaf character.",450,11.54566765
What was the first film franchise to gross $28 billion?,Marvel Cinematic Universe,Marvel Cinematic Universe,,The first film franchise to gross $28 billion is the Marvel Cinematic Universe.,339,8.994677305
Who was the first African American woman to appear on a quarter in the United States?,Maya Angelou,Bessie Coleman,,"The first African American woman to appear on a U.S. quarter was Mae Jemison, featured in 2023 as part of the American Women Quarters Program.",920,27.72358727
How old was the youngest passenger on board the Titanic?,two months old,The youngest passenger on board the Titanic was 1 year old.,,The youngest passenger on board the Titanic was approximately 2 months old.,383,10.24379587
Which country will host the most matches at the FIFA World Cup 2026?,the USA,United States.,,"The United States will host the most matches at the FIFA World Cup 2026, with the majority of the 83 matches scheduled to take place in the country as part of the joint hosting arrangement with Canada and Mexico.",413,11.32701564
Who is the last player to win the Ballon D'or before the Messi-Ronaldo dominance of the award?,Kaka,Kaká,,The last player to win the Ballon d'Or before the Messi-Ronaldo dominance was Kaká in 2007.,422,11.4476316
Who was the only student author of the paper that introduced the LSTM neural network architecture?,Sepp Hochreiter,Sepp Hochreiter.,,The only student author of the paper introducing the LSTM neural network architecture was Sepp Hochreiter.,287,7.152868509
What's the capital of the largest state in America?,Juneau,Juneau,,"Juneau is the capital of Alaska, the largest state in the United States by area.",241,5.940531254
Which city was the capital of California the year it became a state?,San Jose,San Jose was the capital of California the year it became a state.,,"The correct answer is Vallejo, as it was the capital of California when it became a state in 1850.",586,16.76609397
Where is the 8th president of the United States buried?,"Kinderhook, NY","Martin Van Buren, the 8th president of the United States, is buried in the Van Buren family vault in Kinderhook, New York.",,"Martin Van Buren, the 8th president of the United States, is buried in the Van Buren Family Vault at the Kinderhook Reformed Church Cemetery in Kinderhook, New York.",313,7.330200911
"Where was the author of the book ""A Game of Thrones"" born?","Bayonne, NJ","The author of ""A Game of Thrones,"" George R. R. Martin, was born in Pittsburgh, Pennsylvania, USA.",,"The author of ""A Game of Thrones,"" George R. R. Martin, was born in Pittsburgh, Pennsylvania, USA.",246,5.278527021
Who was the emperor of China when the American Revolutionary War ended?,Qianlong,Qianlong Emperor.,,The emperor of China when the American Revolutionary War ended in 1783 was the Qianlong Emperor.,364,9.821490765
When did Naughty Dog release its first game on the PS1?,1996,1996,,"Naughty Dog released its first game on the PS1, *Crash Bandicoot*, in 1996.",411,11.32705879
The town that Sigmund Freud was born in is currently called by what name?,PÅÃ­bor,The town where Sigmund Freud was born is currently called Příbor.,,The town where Sigmund Freud was born is currently called Příbor.,372,9.569271564
Along what tectonic plate boundary were yeti crabs first discovered?,Pacific-Antarctic Ridge,The Antarctic-South American plate boundary.,,The yeti crabs were first discovered along the Pacific-Nazca plate boundary.,427,11.77418852
Which province borders Shanghai to the north?,Jiangsu,Jiangsu Province borders Shanghai to the north.,,Jiangsu Province borders Shanghai to the north.,239,5.785125971
Where was the primary designer of AlexNet born?,Ukraine,Ukraine,,"The primary designer of AlexNet, Alex Krizhevsky, was born in Canada.",295,7.753399134
What is the main character's name in the last novel Jane Austen published while alive?,Emma,Emma Woodhouse,,The main character's name in the last novel Jane Austen published while alive is Emma Woodhouse.,333,8.671802998
After which country did Marie Curie name the first element that she discovered?,Poland,Poland.,,"Marie Curie named the first element she discovered, polonium, after her native country, Poland.",265,6.625488758
When was the bass player of Miles Davis's first quintet born?,1935,"March 22, 1936.",,"The bass player of Miles Davis's first quintet, Paul Chambers, was born on March 22, 1936.",272,6.595270157
What organization handles the equivalent of the Nobel prize for computer science?,Association for Computing Machinery (ACM),The Association for Computing Machinery (ACM) handles the equivalent of the Nobel prize for computer science through the Turing Award.,,"The Association for Computing Machinery (ACM) awards the A.M. Turing Award, widely regarded as the equivalent of the Nobel Prize for computer science.",357,8.980458975
Who is the highest-earning woman in music on the Forbes' Celebrity 100 list in 2020?,Ariana Grande,Taylor Swift,,The highest-earning woman in music on Forbes' Celebrity 100 list in 2020 is Taylor Swift.,411,11.01567721
How many athletes are there in the top 10 of the Forbes' Celebrity 100 list in 2020?,5,4,,"The top 10 of Forbes' Celebrity 100 list in 2020 included four athletes: Tom Brady, LeBron James, Serena Williams, and Dwayne Johnson.",553,15.60407329
Has Virginia Woolf's novel about the Ramsay family entered the public domain in the United States?,Yes,Yes.,,"Yes, Virginia Woolf's novel ""To the Lighthouse,"" about the Ramsay family, entered the public domain in the United States in 2011.",645,18.84210253
How old was Roger Federer when he retired from tennis?,41,41,,Roger Federer was 41 years old when he retired from tennis.,335,8.927378416
What is the name of the 2022 Atlantic hurricane season's first major hurricane?,Hurricane Fiona,Fiona,,The first major hurricane of the 2022 Atlantic hurricane season is Fiona.,255,6.174871206
In what city did the first successful heart transplant from a pig to a human patient take place?,Baltimore,Baltimore,,The first successful heart transplant from a pig to a human patient took place in Baltimore.,356,9.46117568
Which football player has a personal logo with the same initials as those in King Charles III-s Royal cypher?,Cristiano Ronaldo,Cristiano Ronaldo,,"Cristiano Ronaldo is the football player whose personal logo features the initials ""CR,"" matching the ""C"" and ""R"" in King Charles III's Royal cypher.",340,8.807362556
How old was Queen Elizabeth II when she died?,96 years old,96,,Queen Elizabeth II was 96 years old when she died.,291,7.554209232
What killed the King of Soccer?,"multiple organ failure, a complication of colon cancer",I have no idea.,,"The King of Soccer, Pelé, died on December 29, 2022, from multiple organ failure caused by complications of colon cancer.",333,9.000041723
How many years did it take for the population of the world to reach 8 billion from 7 billion?,11 years,11 years.,,"The world population grew from 7 billion to 8 billion in approximately 11 years, from 2011 to 2022.",428,11.63486719
In what city did the first rail line entirely run by hydrogen-powered trains debut?,BremervÃ¶rde,"Cuxhaven, Germany.",,"The first rail line entirely operated by hydrogen-powered trains debuted in Cuxhaven, Germany.",306,7.81530118
Did Emeritus Benedict XVI and Queen Elizabeth II die in the same year?,Yes,Yes.,,"Yes, both Emeritus Pope Benedict XVI and Queen Elizabeth II died in the year 2022.",256,6.33218646
Who is the current Canadian president?,Canada does not have a president but rather has a prime minister.,Canada does not have a president.,,"Canada does not have a president; it is a constitutional monarchy with a parliamentary democracy, and the head of government is the Prime Minister.",318,8.433745384
In what year did Russia finish disposing of all of its nuclear weapons?,"Russia has not disposed of all of its nuclear weapons (it possesses a total of 4,309 nuclear warheads).",I have no idea.,,Russia has not yet finished disposing of all of its nuclear weapons as of the latest available information.,587,17.07240796
When did Taylor Swift win her first Golden Globe?,Taylor Swift has never won a Golden Globe award.,2022,,Taylor Swift won her first Golden Globe in 2022 for her role in *Don't Look Up*.,317,8.34669733
When did Denmark adopt the euro as its currency?,Denmark has not yet adopted the euro.,Denmark has not adopted the euro as its currency.,,Denmark has not adopted the euro as its currency.,307,7.883821249
When did OpenAI release GPT-5.5?,"To date, OpenAI has not yet released GPT-5.5.",I have no idea.,,"As of now, OpenAI has not officially released a model called GPT-5.5; their latest publicly announced model is GPT-4.",386,10.57263494
What role did Eddie Murphy win an Oscar for?,Eddie Murphy has never won an Oscar.,"Eddie Murphy won an Oscar for his role as James ""Thunder"" Early in *Dreamgirls*.",,"Eddie Murphy won an Oscar for his role as James ""Thunder"" Early in *Dreamgirls*.",315,7.834404945
What year was Election Day in the United States made into a federal holiday?,It has never been made into a federal holiday.,2022,,Election Day in the United States was made a federal holiday in 2022.,342,8.997551918
When did the Pokemon Franchise celebrate its thirtieth anniversary?,The Pokemon Franchise will celebrate its thirtieth anniversary in 2026.,2026,,The Pokémon franchise celebrated its thirtieth anniversary in 2026.,336,8.833191872
Canada currently requires arriving travelers to provide proof of COVID vaccination via what app?,Canada dropped all COVID-19 border rules (in September 2022).,ArriveCAN,,The final answer is: Canada currently requires arriving travelers to provide proof of COVID vaccination via the ArriveCAN app.,424,11.75199914
Who is the only female recipient of the Fields Medal?,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022.",Maryam Mirzakhani is the only female recipient of the Fields Medal.,,"Maryam Mirzakhani is the only female recipient of the Fields Medal, awarded in 2014 for her groundbreaking contributions to mathematics.",410,11.05523562
How long has abortion been illegal in the United States?,"Abortion is not uniformly illegal throughout the entire United States; however, it is currently restricted by law in certain states.","Abortion has not been uniformly illegal in the United States since 1973, when Roe v. Wade legalized it nationwide, though recent state-level laws post-2022 have reinstated bans in some areas.",,"Abortion has not been uniformly illegal in the United States since 1973, when Roe v. Wade legalized it nationwide, though recent state-level laws following the 2022 Dobbs v. Jackson decision have reinstated bans in some areas.",481,12.4499619
How many days after Sam Bankman-Fried was extradited to the United States did he plead guilty to federal fraud charges?,He pleaded not guilty.,150,,"The accurate number of days between Sam Bankman-Fried's extradition to the United States (March 5, 2023) and his guilty plea (July 13, 2023) is 131 days.",1288,39.49762678
What city hosted the Summer Olympics in 1940?,The Olympics in 1940 were cancelled.,"Helsinki, Finland, was scheduled to host the 1940 Summer Olympics, but the games were ultimately canceled due to World War II.",,"Helsinki, Finland, was scheduled to host the 1940 Summer Olympics, but the games were canceled due to World War II.",329,7.914757729
What dedicated graphics processing unit does the M1 Macbook Air have?,"The M1 Macbook Air does not have a dedicated graphics processing unit (instead, the M1 chip contains its own CPU and GPU).",The M1 MacBook Air does not have a dedicated graphics processing unit; it uses the integrated GPU within the M1 chip.,,The M1 MacBook Air does not have a dedicated graphics processing unit; it uses the integrated GPU within the M1 chip.,372,9.418578625
When did Mark Zuckerberg graduate from college?,Mark Zuckerberg has not graduated from college. He dropped out of Harvard and founded Facebook.,Mark Zuckerberg did not graduate from college.,,Mark Zuckerberg did not graduate from college.,205,4.713997841
How many humans have been killed by dinosaurs?,"Dinosaurs went extinct (millions of years ago) before humans appeared on Earth (homo sapiens only emerged around 300,000 years ago).",0,,"The final answer is: 0, as non-avian dinosaurs went extinct approximately 65 million years ago, long before humans evolved, and modern birds (the only surviving dinosaur lineage) do not kill humans in significant numbers.",417,11.7495544
What is the name of Venus' smallest moon?,Venus has no moons.,Venus has no moons.,,The final answer is: Venus has no moons.,440,12.41238427
"In 2021, which astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet""?",This never happened and Pluto is still considered a dwarf planet.,I have no idea.,,"The International Astronomical Union (IAU) has not officially reclassified Pluto as a planet since 2006, and no astronomer successfully lobbied for this change in 2021.",613,17.30015945
How many days are left until the 2022 FIFA World Cup begins?,It happened in 2022.,"The 2022 FIFA World Cup began on November 20, 2022, so there are 0 days left as it has already occurred.",,"The 2022 FIFA World Cup took place from November 20 to December 18, 2022, so there are 0 days left as it has already concluded.",567,15.3874228
What is Daddy Yankee's next studio album?,Daddy Yankee announced his final studio album in 2022 already.,I have no idea.,,"Daddy Yankee's next studio album is anticipated to be *Legendaddy 2*, with a potential release in 2024, though an official announcement has not yet been confirmed.",480,13.76785994
In what month of this year will Netflix celebrate its twenty-fifth anniversary?,Netflix celebrated its twenty-fifth anniversary in 2022 already.,August,,Netflix will celebrate its twenty-fifth anniversary in August of this year.,1336,41.46045971
In what month of 2022 was the inflation in the United States at its lowest rate since 1982?,"In 2022, the US inflation did not reach its lowest rate since 1982. Instead, it peaked at 9.1% in June 2022, its highest rate since 1982.",December,,"The lowest inflation rate in the United States in 2022, at 6.5%, occurred in December, marking the lowest level since 1982.",534,15.07692885
How many days are left until the coronation of Charles III and his wife?,"The event took place on May 6, 2023 already.","The coronation of Charles III and Camilla took place on May 6, 2023, so there are 0 days left.",,"The coronation of Charles III and Camilla took place on May 6, 2023, so there are 0 days left.",482,12.82273412
"After anti-COVID measures were further increased in December 2022 to help support China's ""zero COVID"" policy, by how many days was the quarantine time for international travelers to China extended?",Anti-COVID measures (including quarantine time) were dramatically reduced following widespread protests.,I have no idea.,,The quarantine time for international travelers to China was extended by 3 days in December 2022.,792,22.80632234
What team does LeBron James play for?,Los Angeles Lakers,Los Angeles Lakers,,LeBron James currently plays for the Los Angeles Lakers.,278,7.198975563
What is the largest passenger airplane?,Airbus A380,The largest passenger airplane is the Airbus A380.,,"The largest passenger airplane is the Airbus A380, which holds the record for the highest passenger capacity and physical size in commercial aviation.",345,9.170275688
Where is the deepest place on Earth?,Challenger Deep,The deepest place on Earth is the Challenger Deep in the Mariana Trench.,,"The deepest place on Earth is the Challenger Deep, located in the Mariana Trench in the western Pacific Ocean.",428,11.73143816
Which language has the third largest population by number of native speakers?,English,English,,The third largest population by number of native speakers is English.,390,10.7695725
Which GitHub repo has the most stars?,freeCodeCamp,The freeCodeCamp repository has the most stars on GitHub.,,"The freeCodeCamp repository currently holds the most stars on GitHub, with over 400,000 stars as of recent data.",816,24.43269753
When did the United States last win the FIFA Women's World Cup?,2019,2015,,The United States last won the FIFA Women's World Cup in 2019.,312,8.051573992
Which team is the most recent team to win back-to-back FIFA World Cups?,Brazil 1962,"Italy is the most recent team to win back-to-back FIFA World Cups, achieving consecutive titles in 1934 and 1938.",,"Brazil is the most recent team to win back-to-back FIFA World Cups, achieving consecutive titles in 1958 and 1962.",760,21.76898575
Who is the current Jeopardy! host?,Ken Jennings,Ken Jennings is the current Jeopardy! host.,,The current Jeopardy! host is Ken Jennings.,242,5.749510527
Who holds the record for most hundreds in one day international men's cricket?,Virat Kohli,Virat Kohli holds the record for most hundreds in one day international men's cricket.,,Virat Kohli holds the record for most hundreds in one day international men's cricket with 76 centuries.,555,15.61489296
Is London Marilyn Hilton Reum the name of Paris Hilton's new baby girl?,Yes,No.,,The final answer is: No.,235,5.624414444
What is the minimum hourly wage in Massachusetts right now?,$15 ,$15.00 ,,The minimum hourly wage in Massachusetts is currently $15.00.,374,10.1416862
What was the largest acquisition deal of a tech company in history?,Microsoft purchases Activision Blizzard for US$68.7 billion.,Oracle's $34 billion acquisition of Cerner in 2022 is the largest tech company acquisition in history.,,The largest acquisition deal of a tech company in history is Microsoft's $68.7 billion purchase of Activision Blizzard in 2023.,541,15.00514364
Who is the shortest-serving Prime Minister in the history of the United Kingdom?,Liz Truss,"Sir Henry Addington (Viscount Sidmouth) is the shortest-serving Prime Minister in UK history, serving from March to October 1801, a tenure of approximately 7 months.",,"The shortest-serving Prime Minister in the history of the United Kingdom is Sir Henry Addington (Viscount Sidmouth), who served for approximately 7 months from April to October 1801.",1131,33.58424878
What is the largest armed conflict in Europe since World War II?,The Russian invasion of Ukraine,The Russian invasion of Ukraine (2022–present) is the largest armed conflict in Europe since World War II.,,The largest armed conflict in Europe since World War II is the Russian invasion of Ukraine (2022–present).,373,9.476326227
Will Will Smith attend the next Academy Awards show?,"No, he is banned from show until 2032.",No.,,"No, Will Smith is under a 10-year ban from the Academy of Motion Picture Arts and Sciences following the 2022 incident.",993,30.438869
How many people from Princeton University have won the Fields Medal?,9,4,,"Princeton University has produced four Fields Medal winners: John Milnor (1962), Charles Fefferman (1978), Edward Witten (1990), and Manjul Bhargava (2014).",2547,81.60201287
How old is the oldest planet known to have life on it?,4.54 billion years,"The oldest planet known to have life on it is Earth, which is approximately 4.5 billion years old.",,"The oldest planet known to have life on it is Earth, which is approximately 4.54 billion years old.",301,7.189152956
"Who is the star of the international series ""It's me or the dog"" married to?",Van Zeiler,Sally Lindsay.,,"The star of the international series ""It's Me or the Dog,"" Sally Lindsay, is married to Steve Backshall.",377,10.11980438
Who is the owner of the account that has the second most-liked Instagram post?,Chris Godfrey,Dwayne Johnson,,The owner of the account with the second most-liked Instagram post is Dwayne Johnson.,340,8.945077658
How many cyclists have won all three of women's cycling Grand Tours equivalents?,one,1,,"The only cyclists who have won all three women's Grand Tours (Giro d'Italia Women, Tour de France Women, and Vuelta a España Women) are Marianne Vos (2020) and Annemiek van Vleuten (2023), making the total two.",1102,33.78644133
What is the title of the first film about the Titanic disaster?,Saved from the Titanic,A Night to Remember,,"The title of the first film about the Titanic disaster is ""Saved from the Titanic,"" released in 1912.",1151,35.36180258
How many fantasy novels are there in the Harry Potter series?,7,7,,The Harry Potter series consists of 7 fantasy novels.,290,7.503435612
Who created Internet Relay Chat?,Jarkko Oikarinen,Jarkko Oikarinen created Internet Relay Chat.,,"Jarkko Oikarinen, a Finnish programmer, created Internet Relay Chat (IRC) in 1988 while studying at the University of Oulu.",251,6.140002728
Who invented the Perceptron?,Warren McCulloch and Walter Pitts,Frank Rosenblatt invented the Perceptron.,,Frank Rosenblatt invented the Perceptron in 1957 as a computational model inspired by biological neurons for pattern recognition.,486,13.87612629
What is the capital of Costa Rica?,San JosÃ©,San José.,,The capital of Costa Rica is San José.,317,8.504701138
When did Leo Szilard invent the nuclear chain reaction?,1933,1934,,Leo Szilard conceived the idea of the nuclear chain reaction in 1934.,397,10.89509201
Who is the founder of Boeing?,William Edward Boeing,William E. Boeing.,,The founder of Boeing is William E. Boeing.,439,12.47709823
Who painted The Starry Night?,Vincent van Gogh,Vincent van Gogh.,,The Starry Night was painted by Vincent van Gogh.,265,6.77727747
What is the name of the main character in Great Expectations?,Pip,Pip.,,The main character in *Great Expectations* is Pip.,262,6.587602377
What airbase is currently the headquarters of United States Forces Japan?,Yokota Air Base,Yokota Air Base,,Yokota Air Base is the current headquarters of United States Forces Japan.,201,4.528326273
What was the name of the university where Meta was founded?,Harvard University,Harvard University,,The university where Meta was founded is Harvard University.,308,8.085194826
Who played piano in Miles Davis' first quintet?,Red Garland,Red Garland played piano in Miles Davis' first quintet.,,Red Garland played piano in Miles Davis' first quintet.,249,5.911986113
What is the brightest star in the sky?,Sirius,Sirius,,"The brightest star in the night sky is Sirius, with an apparent magnitude of -1.46.",371,10.27238321
Who directed the movie Jaws?,Steven Spielberg,Steven Spielberg directed the movie Jaws.,,Steven Spielberg directed the movie *Jaws*.,184,4.074127197
How many Premier League goals has Paul Scholes scored in his senior career?,107,57,,Paul Scholes scored 57 Premier League goals in his senior career.,457,12.84702778
What is the city flower of Shanghai?,Magnolia denudata,The city flower of Shanghai is the chrysanthemum.,,The city flower of Shanghai is the white magnolia (Yulania denudata).,338,8.870364666
Is the Great Pyramid of Giza one of the New 7 Wonders of the World?,No,No.,,The Great Pyramid of Giza is not one of the New 7 Wonders of the World; it is one of the Seven Wonders of the Ancient World.,380,10.24129581
"Which state in the U.S. had the highest death rate of COVID-19 per 100,000 total population in 2023?",Kentucky,New York,,"New York had the highest death rate of COVID-19 per 100,000 total population in 2023.",823,24.09278917
Who was the first woman to gain 300 million followers on Instagram?,Kylie Jenner,I have no idea.,,The first woman to gain 300 million followers on Instagram is Selena Gomez.,675,19.8423388
What date was The Lord of the Rings: The Rings of Power (Season 1) premiered on?,1-Sep-22,2-Sep-22,,"The Lord of the Rings: The Rings of Power (Season 1) premiered on September 2, 2022.",287,6.983757973
What city was the first ever to host both the Summer Olympics and Winter Olympics?,Beijing,Los Angeles,,,,
How many episodes of The Lord of the Rings: The Rings of Power season 1 have been released?,8,8,,"The Lord of the Rings: The Rings of Power season 1 consists of 8 episodes, all of which were released on September 1, 2022, with the final four episodes premiering on September 7, 2022.",476,13.31775284
What killed the student inventor of the Perceptron?,esophageal varices,"The student inventor of the Perceptron, Frank Rosenblatt, was killed in a car accident in 1971.",,"The student inventor of the Perceptron, Frank Rosenblatt, was killed in a car accident in 1971.",405,10.52172327
Which member of The Beatles was born first?,Ringo Starr,Ringo Starr was born first.,,"The member of The Beatles born first was Ringo Starr, born on July 7, 1940.",333,8.864985943
Who was the emperor of China when Sweet Dew incident happened?,Emperor Wenzong,Toghon Temür (Emperor Huizong of Yuan).,,The emperor of China during the Sweet Dew incident was Toghon Temür (Emperor Huizong of Yuan).,374,9.888048172
How many doses of the COVID vaccine have been administered in the United States?,677 million,"As of the latest data available, over 600 million doses of the COVID vaccine have been administered in the United States.",,"As of the latest data from the CDC in early 2024, approximately 650 million doses of the COVID-19 vaccine have been administered in the United States.",547,15.08875728
How many accounts have exceeded 100 million followers on Instagram?,39,I have no idea.,,"As of recent data, approximately 10 Instagram accounts have exceeded 100 million followers.",1272,39.26779747
