Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost
What was the real name of the author George Eliot?,Mary Ann Evans,The real name of the author George Eliot was Mary Ann Evans.,NO,The real name of the author George Eliot was Mary Ann Evans.,183,2.095364332
Where is Gil Evans from?,"Toronto, Canada","Gil Evans was from Toronto, Ontario, Canada.",NO,"Gil Evans was born in Toronto, Ontario, Canada.",170,2.605158329
Who is the director of the movie The Room?,Tommy Wiseau,Tommy Wiseau is the director of the movie The Room.,NO,Tommy Wiseau is the director of the movie The Room.,178,2.146908522
How many years did the Hundred Years' War last?,116 years,The Hundred Years' War lasted for 116 years.,NO,The Hundred Years' War lasted for 116 years.,176,2.255380392
On which side do people stand on the escalator in Tokyo?,left,"In Tokyo, people stand on the left side of the escalator.",NO,"In Tokyo, people generally stand on the left side of the escalator, leaving the right side open for those who wish to walk.",197,2.70108223
In which month does the Japanese school year start?,April,The Japanese school year starts in April.,NO,The Japanese school year starts in April.,169,2.264662743
Who was the first football player to score one hundred international goals?,Ali Daei,Ali Daei was the first football player to score one hundred international goals.,NO,Ali Daei was the first male football player to score one hundred international goals.,189,2.492017031
In which municipality did Typhoon Haiyan make its first eye landfall?,"Guiuan, Eastern Samar","Typhoon Haiyan made its first eye landfall in Guiuan, Eastern Samar.",NO,"Typhoon Haiyan made its first eye landfall in Guiuan, Eastern Samar.",192,2.729436874
"What time of day on August 15, 1947 did India become an independent nation?",12:02 AM,"India became an independent nation at midnight on August 15, 1947.",NO,"India became an independent nation at midnight, transitioning from August 14th to August 15th, 1947.",202,2.447773695
Where was Emily Joanna Carey born?,Barnet,"Emily Joanna Carey was born in London, England.",YES,"Emily Joanna Carey was born in London, England.",170,2.835603714
"Along with streptococcus thermophilus, what other bacteria is used to make Bulgarian yogurt?",Lactobacillus bulgaricus,"Along with Streptococcus thermophilus, Lactobacillus bulgaricus is the other bacteria used to make Bulgarian yogurt.",NO,"Along with Streptococcus thermophilus, Lactobacillus bulgaricus is the other bacteria used to make Bulgarian yogurt.",219,2.350471497
When did Blackpink make their debut?,2016,"Blackpink made their debut on August 8, 2016.",NO,"Blackpink made their debut on August 8, 2016.",179,2.804285765
Which company developed Overwatch?,Blizzard Entertainment,Blizzard Entertainment developed Overwatch.,NO,Blizzard Entertainment developed Overwatch.,159,2.097870111
What is the heaviest reptile in the world?,saltwater crocodile,The heaviest reptile in the world is the saltwater crocodile.,NO,The heaviest reptile in the world is the saltwater crocodile.,184,2.829608917
Who first proposed the idea that all matter exhibits wave-particle duality?,Louis de Broglie,Louis de Broglie first proposed the idea that all matter exhibits wave-particle duality.,NO,Louis de Broglie first proposed the idea that all matter exhibits wave-particle duality.,196,2.360595465
What state of Germany is the University of Konstanz located in?,Baden-WÃ¼rttemberg,The University of Konstanz is located in the state of Baden-Württemberg.,NO,The University of Konstanz is located in the state of Baden-Württemberg.,197,2.279165268
What film starred Brad Pitt's first leading role?,The Dark Side of the Sun,Brad Pitt's first leading role was in the 1988 film *The Dark Side of the Sun*.,NO,Brad Pitt's first leading role was in the 1988 film *The Dark Side of the Sun*.,196,2.580997944
What was the date of Led Zeppelin's last UK concert?,11-Aug-79,"Led Zeppelin's last UK concert took place on July 7, 1979.",NO,"Led Zeppelin's last UK concert took place on August 11, 1979, at Knebworth Festival.",199,2.711818457
Which countries will host FIFA World Cup 2026?,"USA, Canada, and Mexico","The FIFA World Cup 2026 will be hosted by Canada, Mexico, and the United States.",NO,"The FIFA World Cup 2026 will be jointly hosted by Canada, Mexico, and the United States.",195,2.611987591
How many property cards are in Monopoly Deal's dark blue set?,2,There are two property cards in Monopoly Deal's dark blue set.,NO,There are two property cards in Monopoly Deal's dark blue set.,185,2.172695398
In what year was the UMass Outing Club founded?,1922,The UMass Outing Club was founded in 1922.,NO,The UMass Outing Club was founded in 1922.,181,2.71344471
How many players are on a basketball court at once including both teams?,10,There are 10 players on a basketball court at once including both teams.,NO,"There are 10 players on a basketball court at once, with 5 players from each team.",192,2.768008232
What country is Kiwifruit native to?,China,Kiwifruit is native to China.,NO,Kiwifruit is native to China.,171,2.368606329
What two things did Benjamin Franklin claim to be certain in this world?,Death and Taxes,Benjamin Franklin claimed that death and taxes are the two things certain in this world.,NO,Benjamin Franklin famously claimed that nothing is certain except death and taxes.,187,2.630871773
When did the Chinese Tang Dynasty end?,907 AD,The Chinese Tang Dynasty ended in 907 AD.,NO,The Chinese Tang Dynasty ended in 907 AD.,171,2.443903685
Which mountain is at the north end of the Appalachian Trail?,Mount Katahdin,Mount Katahdin is at the north end of the Appalachian Trail.,NO,Mount Katahdin is at the north end of the Appalachian Trail.,183,2.676210642
Which city does Disco Elysium take place in?,Revachol,Disco Elysium takes place in the fictional city of Revachol.,NO,Disco Elysium takes place in the fictional city of Revachol.,185,2.867798567
Which countries border the largest lake on Earth?,"Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia","The countries bordering the largest lake on Earth, the Caspian Sea, are Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia.",NO,"The countries bordering the Caspian Sea, the largest lake on Earth, are Kazakhstan, Turkmenistan, Iran, Azerbaijan, and Russia.",212,3.138846159
Who is Elrond's father in J. R. R. Tolkien's Middle Earth stories?,EÃ¤rendil,Elrond's father is Eärendil.,NO,Elrond's father in J. R. R. Tolkien's Middle-earth stories is Eärendil.,197,2.863739729
"On what month, day, and year was the Declaration of Independence signed?","August 2, 1776. It is not July 4, 1776, which is when it was published.","The Declaration of Independence was signed on August 2, 1776.",NO,"The Declaration of Independence was formally adopted on July 4, 1776, and most delegates signed it on August 2, 1776, with others signing later.",208,2.455691099
Who was the first American president to defeat an incumbent president in a presidential election?,Thomas Jefferson,John Adams was the first American president to defeat an incumbent president in a presidential election.,YES,"The first American president to defeat an incumbent president in a presidential election was Andrew Jackson, who defeated John Quincy Adams in 1828.",203,3.080068827
"Who is currently holding the copyright to the short-story collection ""The Case-Book of Sherlock Holmes"" in the United States?","No one as all books, films, and other works published in 1927 entered the public domain on 1 January 2023.","The short-story collection ""The Case-Book of Sherlock Holmes"" is in the public domain in the United States, meaning no one currently holds an active copyright to the work as a whole.",NO,"The short-story collection ""The Case-Book of Sherlock Holmes"" is in the public domain in the United States, meaning no one currently holds an active copyright to the work as a whole.",244,2.381556988
How many public payphones are left in New York City?,No official public payphones are left in New York City. The city removed its last public payphone in 2022.,There are four public payphones remaining in New York City.,YES,"As of May 2022, there are four public payphones remaining in New York City, located on the Upper West Side.",193,7.587781668
When did Elon Musk officially become Twitter's owner?,27-Oct-22,"Elon Musk officially became Twitter's owner on October 27, 2022.",NO,"Elon Musk officially became Twitter's owner on October 27, 2022.",186,2.417413473
Who killed the former Japanese Prime Minister Shinzo Abe?,Tetsuya Yamagami,Tetsuya Yamagami killed the former Japanese Prime Minister Shinzo Abe.,NO,Tetsuya Yamagami killed the former Japanese Prime Minister Shinzo Abe.,186,3.171334267
What was the first operational image taken by the James Webb Space Telescope?,Webb's First Deep Field,"The first operational image taken by the James Webb Space Telescope was Webb's First Deep Field, an image of galaxy cluster SMACS 0723.",NO,"The first operational image taken by the James Webb Space Telescope was ""Webb's First Deep Field,"" a deep-field view of the galaxy cluster SMACS 0723.",220,2.518659592
Who revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House?,Joe Biden,President Joe Biden revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House.,NO,President Joe Biden revealed to the public the first operational image taken by NASA's James Webb Space Telescope at the White House.,213,2.564283133
Who was the first elected female Governor of Massachusetts?,Maura Healey,Maura Healey was the first elected female Governor of Massachusetts.,NO,Maura Healey was the first elected female Governor of Massachusetts.,179,2.665978432
On what date did Queen Elizabeth II of England die?,8-Sep-22,"Queen Elizabeth II of England died on September 8, 2022.",NO,"Queen Elizabeth II of England died on September 8, 2022.",184,2.281944275
"Who won the 2022 Nobel Prize in Chemistry from University of Copenhagen, Denmark?",Morten Meldal,"Morten Meldal won the 2022 Nobel Prize in Chemistry from University of Copenhagen, Denmark.",NO,"Morten Meldal, who won the 2022 Nobel Prize in Chemistry, is affiliated with the University of Copenhagen, Denmark.",209,2.390181541
Who wrote the best novelette of the 2022 Hugo Awards?,Suzanne Palmer,Seanan McGuire wrote the best novelette of the 2022 Hugo Awards.,NO,"Ursula Vernon (writing as T. Kingfisher) wrote the best novelette of the 2022 Hugo Awards for ""Roadside Attraction.""",209,2.812046766
Who was the first player to win more than one FIFA World Cup Golden Ball?,Lionel Messi,I have no idea.,YES,No player has won the FIFA World Cup Golden Ball award more than once.,179,2.659495354
Who was the first player to score a goal at five FIFA Men's World Cup tournaments?,Cristiano Ronaldo,Cristiano Ronaldo was the first player to score a goal at five FIFA Men's World Cup tournaments.,NO,Cristiano Ronaldo was the first player to score a goal at five FIFA Men's World Cup tournaments.,201,2.759347916
When was the Day of Eight Billion?,15-Nov-22,"The Day of Eight Billion was November 15, 2022.",NO,"The Day of Eight Billion, marking the point when the world's population reached eight billion people, was November 15, 2022.",193,2.919678211
Who was the first female president of Slovenia?,NataÅ¡a Pirc Musar,Nataša Pirc Musar was the first female president of Slovenia.,NO,Nataša Pirc Musar was the first female president of Slovenia.,184,3.033554316
How many Chinese paddlefish are left in the wild?,zero,"There are no Chinese paddlefish left in the wild, as the species was declared extinct in 2022.",NO,"There are no Chinese paddlefish left in the wild, as the species was declared extinct in 2022 by the IUCN.",203,2.31704998
Which university did Taylor Swift receive her honorary Doctor of Fine Arts degree from?,New York University,Taylor Swift received her honorary Doctor of Fine Arts degree from New York University.,NO,Taylor Swift received her honorary Doctor of Fine Arts degree from New York University.,188,2.980360746
What was the first episode of The Simpsons to have all female creative leads?,You Won't Believe What This Episode Is About -Act Three Will Shock You!,"The first episode of The Simpsons to have all female creative leads was ""Manger Things"" (Season 32, episode 16).",YES,"The first episode of The Simpsons to have all female creative leads was ""Manger Things"" (Season 32, episode 16), with Christine Nangle as writer and Nicole Cash as director.",224,2.489806414
What episode of The Simpsons marked the first time a deaf actor was cast on the show?,The Sound of Bleeding Gums,"The episode of The Simpsons that first cast a deaf actor was ""The Sound of Silence"" in season 33.",NO,"The episode of The Simpsons that first cast a deaf actor was ""The Sound of Silence"" in season 33, featuring John Autry II.",213,2.502472878
What was the first film franchise to gross $28 billion?,Marvel Cinematic Universe,The Marvel Cinematic Universe was the first film franchise to gross $28 billion.,NO,The Marvel Cinematic Universe was the first film franchise to gross over $28 billion.,188,3.02781415
Who was the first African American woman to appear on a quarter in the United States?,Maya Angelou,Maya Angelou was the first African American woman to appear on a quarter in the United States.,NO,Maya Angelou was the first African American woman to appear on a quarter in the United States.,199,2.225450039
How old was the youngest passenger on board the Titanic?,two months old,The youngest passenger on board the Titanic was two months old.,NO,"The youngest passenger on board the Titanic was Millvina Dean, who was two months old.",185,2.676460028
Which country will host the most matches at the FIFA World Cup 2026?,the USA,The United States will host the most matches at the FIFA World Cup 2026.,NO,The United States will host the most matches at the FIFA World Cup 2026.,193,1.985112429
Who is the last player to win the Ballon D'or before the Messi-Ronaldo dominance of the award?,Kaka,Kaká was the last player to win the Ballon d'Or before the Messi-Ronaldo dominance of the award.,NO,Kaká was the last player to win the Ballon d'Or in 2007 before Lionel Messi and Cristiano Ronaldo began their dominance of the award.,224,1.977934837
Who was the only student author of the paper that introduced the LSTM neural network architecture?,Sepp Hochreiter,Sepp Hochreiter was the only student author of the paper that introduced the LSTM neural network architecture.,NO,"Sepp Hochreiter was the primary author of the paper that introduced the LSTM neural network architecture, and he was a student (PhD candidate) at the time, co-authored with Jürgen Schmidhuber.",227,2.252760172
What's the capital of the largest state in America?,Juneau,"The capital of the largest state in America, Alaska, is Juneau.",NO,"The capital of the largest state in America, Alaska, is Juneau.",184,2.444610119
Which city was the capital of California the year it became a state?,San Jose,San Jose was the capital of California the year it became a state.,NO,San Jose was the first capital of California when it became a state in 1850.,189,2.010774374
Where is the 8th president of the United States buried?,"Kinderhook, NY","The 8th president of the United States, Martin Van Buren, is buried in the Kinderhook Reformed Church Cemetery in Kinderhook, New York.",NO,"The 8th president of the United States, Martin Van Buren, is buried in the Kinderhook Reformed Church Cemetery in Kinderhook, New York.",220,2.142555952
"Where was the author of the book ""A Game of Thrones"" born?","Bayonne, NJ","The author of the book ""A Game of Thrones,"" George R.R. Martin, was born in Bayonne, New Jersey.",NO,"The author of the book ""A Game of Thrones,"" George R.R. Martin, was born in Bayonne, New Jersey.",210,1.868706942
Who was the emperor of China when the American Revolutionary War ended?,Qianlong,The emperor of China when the American Revolutionary War ended was the Qianlong Emperor.,NO,The emperor of China when the American Revolutionary War ended in 1783 was indeed the Qianlong Emperor.,195,2.262082338
When did Naughty Dog release its first game on the PS1?,1996,"Naughty Dog released its first game on the PS1, Crash Bandicoot, on September 9, 1996.",NO,"Naughty Dog released its first game on the PS1, Crash Bandicoot, on September 9, 1996.",207,2.388575315
The town that Sigmund Freud was born in is currently called by what name?,PÅÃ­bor,The town that Sigmund Freud was born in is currently called Příbor.,NO,The town where Sigmund Freud was born is currently called Příbor.,195,2.758116245
Along what tectonic plate boundary were yeti crabs first discovered?,Pacific-Antarctic Ridge,"Yeti crabs were first discovered along the Pacific-Antarctic Ridge, a divergent plate boundary.",NO,"Yeti crabs were first discovered along the Pacific-Antarctic Ridge, which is a divergent plate boundary.",204,2.556791544
Which province borders Shanghai to the north?,Jiangsu,Jiangsu province borders Shanghai to the north.,NO,Jiangsu province borders Shanghai to the north.,170,2.29160285
Where was the primary designer of AlexNet born?,Ukraine,"The primary designer of AlexNet, Alex Krizhevsky, was born in Ukraine.",NO,"The primary designer of AlexNet, Alex Krizhevsky, was born in Ukraine.",189,2.814763308
What is the main character's name in the last novel Jane Austen published while alive?,Emma,Anne Elliot.,YES,"The main character's name in the last novel Jane Austen published while alive, *Emma*, is Emma Woodhouse.",188,2.463623047
After which country did Marie Curie name the first element that she discovered?,Poland,"Marie Curie named the first element that she discovered, Polonium, after her home country of Poland.",NO,"Marie Curie named the first element she discovered, Polonium, after her native country of Poland.",200,2.994240284
When was the bass player of Miles Davis's first quintet born?,1935,"Paul Chambers, the bass player of Miles Davis's first great quintet, was born on April 22, 1935.",NO,"Paul Chambers, the bass player of Miles Davis's first great quintet, was born on April 22, 1935.",209,2.561738014
What organization handles the equivalent of the Nobel prize for computer science?,Association for Computing Machinery (ACM),"The Association for Computing Machinery (ACM) handles the A.M. Turing Award, which is considered the equivalent of the Nobel Prize for computer science.",NO,"The Association for Computing Machinery (ACM) handles the A.M. Turing Award, which is widely considered the equivalent of the Nobel Prize for computer science.",217,3.131605625
Who is the highest-earning woman in music on the Forbes' Celebrity 100 list in 2020?,Ariana Grande,The highest-earning woman in music on the Forbes' Celebrity 100 list in 2020 was Ariana Grande.,NO,The highest-earning woman in music on the Forbes' Celebrity 100 list in 2020 was Taylor Swift.,212,3.214866161
How many athletes are there in the top 10 of the Forbes' Celebrity 100 list in 2020?,5,There are three athletes in the top 10 of the Forbes' Celebrity 100 list in 2020.,YES,There are three athletes in the top 10 of the Forbes' Celebrity 100 list in 2020.,210,2.286892653
Has Virginia Woolf's novel about the Ramsay family entered the public domain in the United States?,Yes,"Yes, Virginia Woolf's novel *To the Lighthouse* has entered the public domain in the United States.",NO,"Yes, Virginia Woolf's novel *To the Lighthouse* entered the public domain in the United States on January 1, 2023, as it was published in 1927.",225,1.864260674
How old was Roger Federer when he retired from tennis?,41,Roger Federer was 41 years old when he retired from professional tennis.,NO,Roger Federer was 41 years old when he retired from professional tennis.,185,2.929046869
What is the name of the 2022 Atlantic hurricane season's first major hurricane?,Hurricane Fiona,Fiona was the name of the 2022 Atlantic hurricane season's first major hurricane.,NO,Fiona was the name of the 2022 Atlantic hurricane season's first major hurricane.,195,2.543521404
In what city did the first successful heart transplant from a pig to a human patient take place?,Baltimore,"The first successful heart transplant from a pig to a human patient took place in Baltimore, Maryland.",NO,"The first successful heart transplant from a pig to a human patient took place in Baltimore, Maryland.",200,12.08846569
Which football player has a personal logo with the same initials as those in King Charles III-s Royal cypher?,Cristiano Ronaldo,The football player with a personal logo featuring the initials 'CR' is Cristiano Ronaldo.,NO,The football player with a personal logo featuring the initials 'CR' is Cristiano Ronaldo.,199,2.829316378
How old was Queen Elizabeth II when she died?,96 years old,Queen Elizabeth II was 96 years old when she died.,NO,Queen Elizabeth II was 96 years old when she died.,177,2.154237509
What killed the King of Soccer?,"multiple organ failure, a complication of colon cancer","Multiple organ failure, a result of the progression of colon cancer, killed the King of Soccer, Pelé.",NO,"Multiple organ failure, caused by the progression of colon cancer, led to the death of Pelé, the King of Soccer.",197,3.245737553
How many years did it take for the population of the world to reach 8 billion from 7 billion?,11 years,It took approximately 11 years for the population of the world to reach 8 billion from 7 billion.,NO,It took approximately 11 years for the world population to grow from 7 billion in October 2011 to 8 billion in November 2022.,218,2.881894588
In what city did the first rail line entirely run by hydrogen-powered trains debut?,BremervÃ¶rde,"The first rail line entirely run by hydrogen-powered trains debuted in Bremervörde, Germany.",NO,"The first rail line entirely run by hydrogen-powered trains debuted in Bremervörde, Germany.",199,2.983111858
Did Emeritus Benedict XVI and Queen Elizabeth II die in the same year?,Yes,"Yes, Emeritus Benedict XVI and Queen Elizabeth II both died in 2022.",NO,"Emeritus Benedict XVI died in 2022, while Queen Elizabeth II died in 2022, meaning they both died in the same year.",204,2.051974058
Who is the current Canadian president?,Canada does not have a president but rather has a prime minister.,"Canada does not have a president; its head of government is the Prime Minister, currently Justin Trudeau.",NO,"Canada does not have a president; its head of government is the Prime Minister, currently Justin Trudeau.",190,2.114950895
In what year did Russia finish disposing of all of its nuclear weapons?,"Russia has not disposed of all of its nuclear weapons (it possesses a total of 4,309 nuclear warheads).","Russia has not finished disposing of all of its nuclear weapons, as it maintains the world's largest arsenal.",NO,"Russia has not finished disposing of all of its nuclear weapons, as it maintains the world's largest nuclear arsenal.",200,2.31152463
When did Taylor Swift win her first Golden Globe?,Taylor Swift has never won a Golden Globe award.,Taylor Swift has not won a Golden Globe.,NO,Taylor Swift has not won a Golden Globe Award.,172,2.603772163
When did Denmark adopt the euro as its currency?,Denmark has not yet adopted the euro.,Denmark has not adopted the euro as its currency.,NO,"Denmark has not adopted the euro as its currency, continuing to use the Danish Krone.",182,3.089225054
When did OpenAI release GPT-5.5?,"To date, OpenAI has not yet released GPT-5.5.",OpenAI has not released a model named GPT-5.5.,NO,OpenAI has not released a model named GPT-5.5.,185,3.540007114
What role did Eddie Murphy win an Oscar for?,Eddie Murphy has never won an Oscar.,Eddie Murphy has not won an Oscar for any role.,NO,"Eddie Murphy has not won an Oscar for any role, though he was nominated for Best Supporting Actor for his performance in ""Dreamgirls.""",192,2.382185221
What year was Election Day in the United States made into a federal holiday?,It has never been made into a federal holiday.,Election Day in the United States has not been made into a federal holiday.,NO,Election Day in the United States has not been made into a federal holiday.,189,2.48960948
When did the Pokemon Franchise celebrate its thirtieth anniversary?,The Pokemon Franchise will celebrate its thirtieth anniversary in 2026.,The Pokémon franchise has not yet celebrated its thirtieth anniversary.,NO,"The Pokémon franchise has not yet celebrated its thirtieth anniversary, as its debut was in 1996.",194,2.342000484
Canada currently requires arriving travelers to provide proof of COVID vaccination via what app?,Canada dropped all COVID-19 border rules (in September 2022).,"Canada currently has no COVID-19 vaccination requirements for arriving travelers, and therefore no app is required.",NO,"Canada currently has no COVID-19 vaccination requirements for arriving travelers, and therefore no app is required for proof of vaccination.",202,2.602522135
Who is the only female recipient of the Fields Medal?,"The Fields Medal has had two female recipients: Maryam Mirzakhani from Iran in 2014, and Maryna Viazovska from Ukraine in 2022.",Maryam Mirzakhani is the only female recipient of the Fields Medal.,NO,Maryam Mirzakhani is the only female recipient of the Fields Medal.,186,2.255498886
How long has abortion been illegal in the United States?,"Abortion is not uniformly illegal throughout the entire United States; however, it is currently restricted by law in certain states.","Abortion was federally legal for nearly 50 years after the Supreme Court's 1973 Roe v. Wade decision, until it was overturned in June 2022 by the Dobbs v. Jackson Women's Health Organization ruling, making its legality a matter for individual states.",NO,"Abortion has not been illegal nationwide in the United States since the Supreme Court's 1973 Roe v. Wade decision, which established a constitutional right to abortion, was overturned in June 2022 by the Dobbs v. Jackson Women's Health Organization ruling, returning the authority to regulate or ban abortion to individual states.",274,3.648783207
How many days after Sam Bankman-Fried was extradited to the United States did he plead guilty to federal fraud charges?,He pleaded not guilty.,Sam Bankman-Fried pleaded guilty to federal fraud charges 18 days after he was extradited to the United States.,YES,"Sam Bankman-Fried pleaded not guilty to federal fraud charges on January 3, 2023, which was 13 days after his extradition to the United States on December 21, 2022.",234,3.060426474
What city hosted the Summer Olympics in 1940?,The Olympics in 1940 were cancelled.,The Summer Olympics in 1940 were canceled due to World War II and were not hosted by any city.,NO,"The Summer Olympics in 1940 were originally awarded to Tokyo, Japan, and then Helsinki, Finland, but were ultimately canceled due to World War II and not hosted by any city.",213,3.25928545
What dedicated graphics processing unit does the M1 Macbook Air have?,"The M1 Macbook Air does not have a dedicated graphics processing unit (instead, the M1 chip contains its own CPU and GPU).","The M1 MacBook Air does not have a dedicated graphics processing unit; instead, it utilizes an integrated GPU that is part of the Apple M1 System on a Chip.",NO,"The M1 MacBook Air features an integrated graphics processing unit (GPU) that is part of the Apple M1 System on a Chip, rather than a dedicated GPU.",224,2.6671803
When did Mark Zuckerberg graduate from college?,Mark Zuckerberg has not graduated from college. He dropped out of Harvard and founded Facebook.,"Mark Zuckerberg did not graduate from college in the traditional sense, as he dropped out of Harvard University in 2004.",NO,"Mark Zuckerberg did not graduate from college, as he dropped out of Harvard University in 2004 to focus on Facebook.",199,3.315397024
How many humans have been killed by dinosaurs?,"Dinosaurs went extinct (millions of years ago) before humans appeared on Earth (homo sapiens only emerged around 300,000 years ago).","No humans have been killed by dinosaurs, as they lived millions of years apart.",NO,"No humans have been killed by non-avian dinosaurs, as these dinosaurs died out approximately 66 million years before the evolution of humans.",195,2.615790129
What is the name of Venus' smallest moon?,Venus has no moons.,Venus has no natural moons.,NO,Venus has no natural moons.,166,2.048177958
"In 2021, which astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet""?",This never happened and Pluto is still considered a dwarf planet.,I have no idea.,YES,"No astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet"" in 2021, as Pluto remains classified as a dwarf planet by the IAU.",225,2.85046339
How many days are left until the 2022 FIFA World Cup begins?,It happened in 2022.,The 2022 FIFA World Cup has already begun and ended.,NO,"The 2022 FIFA World Cup has already concluded, so there are no days left until it begins.",192,2.011317968
What is Daddy Yankee's next studio album?,Daddy Yankee announced his final studio album in 2022 already.,Daddy Yankee has announced his retirement from music and stated that *Legendaddy* is his final studio album.,NO,"Daddy Yankee announced his retirement from music, making *Legendaddy* his final studio album, so there will not be a next one.",201,2.873501778
In what month of this year will Netflix celebrate its twenty-fifth anniversary?,Netflix celebrated its twenty-fifth anniversary in 2022 already.,Netflix celebrated its twenty-fifth anniversary in August of this year.,NO,"Netflix was founded on August 29, 1997, meaning it celebrated its twenty-fifth anniversary in August 2022, not this year.",201,2.556445837
In what month of 2022 was the inflation in the United States at its lowest rate since 1982?,"In 2022, the US inflation did not reach its lowest rate since 1982. Instead, it peaked at 9.1% in June 2022, its highest rate since 1982.","In July 2022, the inflation in the United States was at its lowest rate since 1982.",NO,"The inflation in the United States did not reach its lowest rate since 1982 in any month of 2022; rather, the highest inflation rates since 1982 were observed in 2022, with the rate peaking in June 2022 and then gradually declining.",244,2.986922503
How many days are left until the coronation of Charles III and his wife?,"The event took place on May 6, 2023 already.","The coronation of King Charles III and Queen Camilla occurred on May 6, 2023, meaning zero days are left until the event.",NO,"The coronation of King Charles III and Queen Camilla occurred on May 6, 2023, meaning zero days are left until the event.",219,2.194726706
"After anti-COVID measures were further increased in December 2022 to help support China's ""zero COVID"" policy, by how many days was the quarantine time for international travelers to China extended?",Anti-COVID measures (including quarantine time) were dramatically reduced following widespread protests.,"The quarantine time for international travelers to China was not extended in December 2022; instead, it was significantly reduced, and then eliminated in early 2023.",NO,"In December 2022, China significantly reduced the quarantine time for international travelers from seven days in a centralized facility plus three days of home isolation to five days in a centralized facility plus three days of home isolation, rather than extending it.",263,2.539758205
What team does LeBron James play for?,Los Angeles Lakers,LeBron James plays for the Los Angeles Lakers.,NO,LeBron James plays for the Los Angeles Lakers.,170,2.548953295
What is the largest passenger airplane?,Airbus A380,The largest passenger airplane is the Airbus A380.,NO,The largest passenger airplane in the world is the Airbus A380.,173,2.523233652
Where is the deepest place on Earth?,Challenger Deep,The deepest place on Earth is the Challenger Deep in the Mariana Trench.,NO,"The deepest place on Earth is the Challenger Deep, located at the southern end of the Mariana Trench in the western Pacific Ocean.",194,3.058300972
Which language has the third largest population by number of native speakers?,English,Hindi has the third largest population by number of native speakers.,YES,Spanish has the third largest population by number of native speakers.,180,2.751779079
Which GitHub repo has the most stars?,freeCodeCamp,The GitHub repository with the most stars is `freeCodeCamp/freeCodeCamp`.,NO,"As of late 2023 and early 2024, the GitHub repository with the most stars is `freeCodeCamp/freeCodeCamp`.",195,2.581980467
When did the United States last win the FIFA Women's World Cup?,2019,The United States last won the FIFA Women's World Cup in 2019.,NO,The United States last won the FIFA Women's World Cup in 2019.,189,2.270966053
Which team is the most recent team to win back-to-back FIFA World Cups?,Brazil 1962,Italy is the most recent team to win back-to-back FIFA World Cups.,YES,"Brazil is the most recent team to win back-to-back FIFA World Cups, achieving this in 1958 and 1962.",200,2.286391973
Who is the current Jeopardy! host?,Ken Jennings,Ken Jennings and Mayim Bialik are the current hosts of Jeopardy!,NO,Ken Jennings is the sole host of Jeopardy! as of the 2023-2024 season.,192,2.428846359
Who holds the record for most hundreds in one day international men's cricket?,Virat Kohli,Sachin Tendulkar holds the record for most hundreds in one day international men's cricket.,YES,Sachin Tendulkar holds the record for most hundreds in One Day International men's cricket with 49 centuries.,203,2.625544786
Is London Marilyn Hilton Reum the name of Paris Hilton's new baby girl?,Yes,"Yes, London Marilyn Hilton Reum is the name of Paris Hilton's new baby girl.",NO,"Yes, London Marilyn Hilton Reum is the name of Paris Hilton's new baby girl.",195,2.803726196
What is the minimum hourly wage in Massachusetts right now?,$15 ,The minimum hourly wage in Massachusetts is $15.00 right now.,NO,"The minimum hourly wage in Massachusetts is $15.00 as of January 1, 2023.",189,1.510317564
What was the largest acquisition deal of a tech company in history?,Microsoft purchases Activision Blizzard for US$68.7 billion.,Microsoft's acquisition of Activision Blizzard for $69 billion was the largest acquisition deal of a tech company in history.,NO,The largest acquisition deal of a tech company in history was Microsoft's acquisition of Activision Blizzard for approximately $69 billion.,203,2.563158035
Who is the shortest-serving Prime Minister in the history of the United Kingdom?,Liz Truss,Liz Truss is the shortest-serving Prime Minister in the history of the United Kingdom.,NO,"Liz Truss is the shortest-serving Prime Minister in the history of the United Kingdom, serving 49 days.",198,2.583120346
What is the largest armed conflict in Europe since World War II?,The Russian invasion of Ukraine,The ongoing Russian invasion of Ukraine is the largest armed conflict in Europe since World War II.,NO,The ongoing Russian invasion of Ukraine is the largest armed conflict in Europe since World War II.,192,2.61909318
Will Will Smith attend the next Academy Awards show?,"No, he is banned from show until 2032.",I have no idea.,YES,"Will Smith is banned from attending the Academy Awards for 10 years, effective from 2022, meaning he will not attend the next show.",187,4.79116416
How many people from Princeton University have won the Fields Medal?,9,Seven people from Princeton University have won the Fields Medal.,YES,"As of 2024, eight people affiliated with Princeton University have won the Fields Medal.",184,3.544088364
How old is the oldest planet known to have life on it?,4.54 billion years,"Earth, the oldest planet known to have life on it, is approximately 4.54 billion years old.",NO,"Earth, the only planet known to harbor life, is approximately 4.54 billion years old.",198,3.059337616
