Question,Answer,base_response
What film by Baz Luhrmann followed the movie adapted by Terry Johnson into a musical?,Australia (2008 film); Australia is a 2008 Australian-British-American romantic historical adventure drama film directed by Baz Luhrmann and starring Nicole Kidman and Hugh Jackman.,"Baz Luhrmann's film ""Moulin Rouge!"" followed the movie adapted by Terry Johnson into a musical, ""The Graduate."""
" The 2004 Universal Forum of Cultures, or  ""FÃ³rum Universal de las Culturas"" in a romance language that is usually considered the world's what?","Universal Forum of Cultures; The Universal Forum of Cultures (Catalan: FÃ²rum de les Cultures , Spanish: FÃ³rum de las culturas ) is an international cultural event intended to take place every three years.","The 2004 Universal Forum of Cultures, or ""Fòrum Universal de les Cultures"" in Catalan, is usually considered the world's largest international cultural event for promoting peace and sustainable development."
What wrestling promotion was owned by Dean Hart's father?,"All Star Wrestling; All Star Wrestling is a British Professional wrestling promotion also known as All Star Promotions, Superslam Wrestling and Big Time Wrestling and originally known as Wrestling Enterprises (of Birkenhead), run by Brian Dixon and based in Liverpool, England.","Stampede Wrestling was owned by Dean Hart's father, Stu Hart."
When will the fourth season of the Fox TV show starring Mel Rodriguez debut?,"Getting On (U.S. TV series); Getting On is an American television comedy series based on the British series of the same name, created and written by Mark V. Olsen and Will Scheffer.",I have no idea.
What is Sam Shepard's character in the 2000 film Hamlet is called in the stage directions of the play?,4.48 Psychosis; 4.48 Psychosis is a play by British playwright Sarah Kane.,"Sam Shepard's character in the 2000 film ""Hamlet"" is called the Ghost in the stage directions of the play."
How many people does the stadium where the 1986 Wichita State Shockers football team played their home games seat?,Beaumont Golden Gators; The Beaumont Golden Gators were a minor league baseball team in the double A Texas League from 1983 to 1986.,"The stadium where the 1986 Wichita State Shockers football team played their home games, Cessna Stadium, has a seating capacity of 24,000."
Wendy Long lost a 2012 US Sentate election to a woman that served how many years in the US House of Representatives?,"United States Senate election in New York, 2012; The 2012 United States Senate election in New York took place on November 6, 2012, concurrently with the U.S. presidential election as well as other elections to the United States Senate and House of Representatives as well as various state and local elections.","Wendy Long lost the 2012 US Senate election to Kirsten Gillibrand, who served two years in the US House of Representatives."
William Hamilton was a Scottish poet associated with a political movement aimed to restore which King ?,Scottish literature in the eighteenth century; Scottish literature in the eighteenth century is literature written in Scotland or by Scottish writers in the eighteenth century.,William Hamilton was a Scottish poet associated with the Jacobite movement aimed to restore King James II and his descendants to the throne.
What college basketball player for the University of Kentucky was coached by Graham Betchart?,"Magnus Mainland; Magnus Mainland (1878 -September 4, 1959) was a college football lineman and college basketball player and founding coach for The University of Texas at Austin.","Keldon Johnson, a basketball player for the University of Kentucky, was coached by Graham Betchart."
The Golden Ticket Award for Best New Ride is awarded by the newspaper based in what Texas city?,"Wildebeest (ride); Wildebeest is a water coaster at Holiday World & Splashin' Safari in Santa Claus, Indiana, United States.","The Golden Ticket Award for Best New Ride is awarded by Amusement Today, a newspaper based in Arlington, Texas."
Were both Lucine Amara and Robert Kardashian both attorneys or both sopranos?,"O Brother Where Art Thou? (Supernatural); ""O Brother Where Art Thou?""","Lucine Amara was a soprano, while Robert Kardashian was an attorney."
What movement was birthed at the place where Avigone Chemists is located?,"Hyder Chowk Hyderabad; Hyder Chowk (also called Dua Chowk), located in the heart of Hyderabad, Sindh, is a place of political, social and religious importance, with its significance lying in the footsteps of Hyderabad's history.",I have no idea.
"Which hip hop artist from Minneapolis, Minnesota guest appears on Lights Out Paris?","Lights Out Paris; Lights Out Paris is the first studio album by American hip hop artist Sims, a member of Minneapolis indie hip hop collective Doomtree.","The hip hop artist from Minneapolis, Minnesota who guest appears on *Lights Out Paris* is P.O.S."
"In what year did Lee Sung-jae appear in the movie ""Barking Dogs Never Bite""?","Snakebite; A snakebite is an injury caused by the bite of a snake, especially a venomous snake.","Lee Sung-jae appeared in the movie ""Barking Dogs Never Bite"" in the year 2000."
Were Aleister Crowley and Heiner MÃ¼ller both poets?,"Rites of Eleusis; The Rites of Eleusis were a series of seven public invocations or rites written by British occultist Aleister Crowley, each centered on one of the seven classical planets of antiquity.","Yes, Aleister Crowley and Heiner Müller were both poets."
This more ballad-like global hit was written by Bob Geldof and was the band's second what?,Band Aid 30; Band Aid 30 is the 2014 incarnation of the charity supergroup Band Aid.,"The more ballad-like global hit ""I Don't Like Mondays"" was written by Bob Geldof and was the band's second number one single in the UK."
"Maurice J. Gallagher, Jr was associated with the startup of what American low-cost airline that is a publicly traded company with 3700 employees?","Public company; A public company, publicly traded company, publicly held company, publicly listed company, or public corporation is a corporation whose ownership is dispersed among the general public in many shares of stock which are freely traded on a stock exchange or in over the counter markets.","Maurice J. Gallagher, Jr was associated with the startup of Allegiant Air."
Who did the actor who played Jim Hardie share the screen with in The Gambler from Natchez?,Mission: Impossible (1988 TV series); Mission: Impossible is an American television series that chronicles the missions of a team of secret American government agents known as the Impossible Missions Force (IMF).,"The actor who played Jim Hardie, Dale Robertson, shared the screen with Debra Paget in The Gambler from Natchez."
"What is the capital of the country in which the Pseuosphex ichneumonea is found that is not Guatemala, Panama, or Brazil?","2009 UNCAF Nations Cup; The UNCAF Nations Cup 2009 was the tenth edition of the UNCAF Nations Cup, the biennial football (soccer) tournament for the CONCACAF-affiliated national teams of Central America.","The capital of Honduras, where Pseuosphex ichneumonea is found, is Tegucigalpa."
What was the nickname of the man that was the boxing arch-rival of Roy Shaw?,"Jackson School (Enid, Oklahoma); Jackson School, built in 1936, is located in Enid, Garfield County, Oklahoma and listed on the National Register of Historic Places since 1989.","The nickname of the man who was the boxing arch-rival of Roy Shaw was ""Pretty Boy"" or ""Gentleman"" for Lenny McLean."
Markus LÃ¶w is the brother of the coach who was victorious at what country's World Cup?,Markus LÃ¶w; Markus LÃ¶w (born 4 April 1961 in SchÃ¶nau im Schwarzwald) is a former football player and nowadays manager.,Markus Löw is the brother of the coach who was victorious at the 2014 World Cup in Brazil.
The Moscow Conceptualist  movement began with the Sots art of a team of artists who emigrated to New York in what year?,"American Realism; American Realism was a style in art, music and literature that depicted contemporary social realities and the lives and everyday activities of ordinary people.",The team of artists associated with the Moscow Conceptualist movement and Sots art emigrated to New York in 1979.
" Based of what author and filmmaker who was born in 1957, the romantic comedy-drama Not Easily broken was written?","Jonathan Dayton and Valerie Faris; Jonathan Dayton (born July 7, 1957) and Valerie Faris (born October 20, 1958) are a team of American film and music video directors, and also husband and wife, that received critical acclaim for their feature film directorial debut, ""Little Miss Sunshine"".","The romantic comedy-drama ""Not Easily Broken"" was written by author and filmmaker T.D. Jakes, who was born in 1957."
What law was broken resulting in the first US felony conviction of an American computer scientist born in 1965 for the distribution of a computer worm?,"Robert Tappan Morris; Robert Tappan Morris (born November 8, 1965) is an American computer scientist and entrepreneur.",The law broken was the Computer Fraud and Abuse Act (CFAA) resulting in the first US felony conviction of Robert Tappan Morris for the distribution of a computer worm.
Which actor in the 1940 film Pride and Prejudice was born May 22 1907?,"Arun Kumar Ahuja; Arun Kumar Ahuja (January 17, 1917 -July 3, 1998) was an Indian film actor and producer who was active in the Bollywood film industry in the 1940s and early 1950s.","Laurence Olivier, who played Mr. Darcy in the 1940 film Pride and Prejudice, was born on May 22, 1907."
Dr. Cyrus Wadia is Vice President of Sustainable Business & Innovation at an American multinational corporation that employed more than how many people worldwide as of 2012?,United States Green Chamber of Commerce; The United States Green Chamber of Commerce (USGCC) is a national networking organization for businesses and community organizations that emphasize green and sustainable business practices.,"Dr. Cyrus Wadia is Vice President of Sustainable Business & Innovation at an American multinational corporation that employed more than 100,000 people worldwide as of 2012."
Both Bob Riley and Pete Maravich are renowned in which sport?,"Pete Maravich; Peter Press Maravich (June 22, 1947Â -January 5, 1988), nicknamed Pistol Pete, was an American professional basketball player.",Both Bob Riley and Pete Maravich are renowned in basketball.
In what landlocked country situated at the crossroads of Central and Southeast Europe in the southern Pannonian Plain and the central Balkans can you find the  scarce large blue species of butterfly?,"Rascians; Rascians (Latin: ""Rasciani, Natio Rasciana"" ) was an exonym in the early modern period that designated Serbs of the Habsburg Monarchy, and in a wider perspective other related South Slavic ethnic groups of the Monarchy, such as the Catholic Bunjevci and Å okci (designated ""Catholic Rascians"").",You can find the scarce large blue species of butterfly in Serbia.
"Which has the larger surface area, Yushu City, Qinghai or Leiyang?","Qinghai Lake; Qinghai Lake (), Kokonor (Mongolian: Ð¥Ó©Ñ Ð½ÑÑÑ ) or Tso Ngonpo (Tibetan: à½à½à½¼à¼à½¦à¾à½¼à½à¼à½à½¼à¼ ) is the largest lake in the People's Republic of China.","Yushu City, Qinghai has a larger surface area than Leiyang."
Marco Edward Beltrami is an American film composer best known for his work scoring a German-British science fiction action horror film written and directed by who?,Resident Evil: Retribution; Resident Evil: Retribution is a 2012 science fiction action horror film written and directed by Paul W. S. Anderson.,"Marco Edward Beltrami is best known for scoring the German-British science fiction action horror film ""Resident Evil,"" written and directed by Paul W. S. Anderson."
"What is the relation of Empress Teimei to Akihito, known by his posthumous name Emperor Showa?","Yin Lihua; Yin Lihua (; 5-4 AD), formally Empress Guanglie (åççå, literally, ""the rebuilding and achieving empress""), was an empress during the Eastern Han Dynasty.","Empress Teimei was the mother of Emperor Akihito, who is known by his posthumous name Emperor Showa."
Bodily Harm was a film set in which Nevada county?,Menacing; Menacing is the name of a criminal offense in many US states.,I have no idea.
Q: Janice Dean and Shepard Smith both appear on what news network?,"ETV News Odia; ETV News Odia is an Odia news channel from ETV Network and owned by Network 18, which was launched on 4 May 2015.",Janice Dean and Shepard Smith both appeared on Fox News.
What is the nationality of Taylor Hall's agent?,"Custer Monument (West Point); Custer Monument is a monument at the United States Military Academy Cemetery, in honor of Lieutenant Colonel George Armstrong Custer who was killed along with his immediate command at the Battle of the Little Bighorn on 25 June 1876.",I have no idea.
Which band of Comanche Indians was the leader of raids deep into white-settled areas of Southeast Texas in 1840 a chief of?,"Camp Nichols; Camp Nichols, also known as Fort Nichols or Camp Nichols Ranch, was a short-lived historic fortification located in present-day Cimarron County, Oklahoma, about 3 miles northwest of the community of Wheeless, Oklahoma.",The leader of raids deep into white-settled areas of Southeast Texas in 1840 was a chief of the Penateka band of Comanche Indians.
Who wrote the romance novel  which was part of most frequent weekly best seller of the year in 2016,"Women Who Run With the Wolves; ""Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype"" is a book by Jungian analyst, author and poet Clarissa Pinkola EstÃ©s, Ph.D, published in 1992 by Ballantine Books.",I have no idea.
"Tom and Ray Magliozzi, stars of Car Talk, are known by this nickname?","Greg Greenway; Greg Greenway (born in Richmond, Virginia) is an American folk singer-songwriter.","Tom and Ray Magliozzi are known by the nickname ""Click and Clack, the Tappet Brothers."""
When did the high school in Cumberland Park for which St Martin de Porres is a feeder school begin accepting boys?,"St. Martin de Porres (disambiguation); Martin de Porres (Juan Martin de Porres, 1579-639) is a Peruvian Roman Catholic patron saint of mixed-race people and racial harmony, usually depicted holding a black scapular and capuce in iconography.",I have no idea.
"Who was born first, Monique Wittig or Ash Lieb?",The Straight Mind and Other Essays; The Straight Mind and Other Essays is a (1992) collection of essays by Monique Wittig.,"Monique Wittig was born first, on July 13, 1935, while Ash Lieb was born on January 5, 1982."
The NHL's all-time leader in average goals scored per regular season game wore what jersey number?,"1994-5 Los Angeles Kings season; The 1994-5 Los Angeles Kings season saw the Kings finish fifth in the Pacific Division with a record of 16-23-9, for 41 points.","The NHL's all-time leader in average goals scored per regular season game, Mike Bossy, wore jersey number 22."
John-Patrick StrauÃ plays for a team based where?,"List of Brooklyn Nets head coaches; The Brooklyn Nets are an American professional basketball team based in Brooklyn, New York.","John-Patrick Strauß plays for Erzgebirge Aue, a team based in Aue-Bad Schlema, Germany."
What country of origin does The Sacred War and Alexander Vasilyevich Alexandrov should appear have in common?,"Alexander Dukhnovich; Alexander Vasilyevich Dukhnovich (Rusyn: ÐÐ»ÐµÐºÑÐ°Ð½Ð´eÑ ÐÐ°ÑÐ¸Ð»ÑÑÐ²Ð¸Ñ ÐÑÑÐ½Ð¾Ð²iÑ , ""Aleksander Vasyl-jevyÄ DuxnoviÄ""; Ukrainian: ÐÐ»ÐµÐºÑÐ°Ð½Ð´Ñ ÐÐ°ÑÐ¸Ð»ÑÐ¾Ð²Ð¸Ñ ÐÑÑÐ½Ð¾Ð²Ð¸Ñ , ""Oleksandr Vasylovych Dukhnovych""; Slovak: ""Alexander DuchnoviÄ"" ; Russian: ÐÐ»ÐµÐºÑÐ°Ð½Ð´Ñ ÐÐ°ÑÐ¸Ð»ÑÐµÐ²Ð¸Ñ ÐÑÑÐ½Ð¾Ð²Ð¸Ñ , ""Aleksandr Vasilevich Dukhnovich""; 24 April 1803 -30 March 1865) was a priest, poet, writer, pedagogue, and social activist of the Slavic peoples of the Carpathians.",The Sacred War and Alexander Vasilyevich Alexandrov both originate from Russia.
"Mark Buehrle pitched 200 innings in 14 consecutie seasons, tying what hall-of-famer who is nicknamed ""Knucksie"", and was inducted into the hall of fame in 1997?","Mark Buehrle's perfect game; Mark Buehrle of the Chicago White Sox pitched a perfect game against the Tampa Bay Rays by retiring all nine batters he faced three times each on Thursday, July 23, 2009.","Mark Buehrle tied Phil Niekro, who is nicknamed ""Knucksie"" and was inducted into the Hall of Fame in 1997."
"Who was born first, Ronald Brockman or Louis Mountbatten, 1st Earl Mountbatten of Burma?","James O'Donovan; Dr James O'Donovan was, until his retirement in 2002, the senior forensic scientist to the Garda Technical Bureau of the Garda SÃ­ochÃ¡na (Irish police).","Louis Mountbatten, 1st Earl Mountbatten of Burma, was born first on June 25, 1900, while Ronald Brockman was born later on March 8, 1909."
"What is the birthdate of this Indian actor, film producer and politician, who starred in Haathi Mere Saathi with Tanuja?","Nalla Neram; NALLA NERAM (Tamil: à®¨à®²à¯à®² à®¨à¯à®°à®®à¯?), is a 1972 Indian Tamil directed by M. A. Thirumugam, starring M. G. Ramachandran in the lead role and K. R. Vijaya, Nagesh among others.","The Indian actor, film producer, and politician you are referring to is Rajesh Khanna, who was born on December 29, 1942."
WHere is the headquarters of the school that Nikos Sofis attended?,Riverview Union High School Building; The Riverview Union High School was the first high school built in Contra Costa County.,I have no idea.
A work of teenage fiction in the caster chronicles series was published by which company?,"Beautiful Creatures (novel); Beautiful Creatures is an American young adult novel written by authors Kami Garcia and Margaret Stohl and the first book in the ""Caster Chronicles"" series.","A work of teenage fiction in the Caster Chronicles series was published by Little, Brown and Company."
What does the Barker Inlet Power Station burn?,LÃ¼nen Power Station; LÃ¼nen Power Station is a coal-fired power station in Germany.,The Barker Inlet Power Station burns natural gas.
What year could one have seen the releases for both the Apple Pro Mouse and the Apple Pro Mouse?,One to One (Apple); One to One was a fee-based service for private training at Apple Inc. retail stores.,I have no idea.
] Magic Mike is a 2012 American comedy-drama film starring an American actor who gained notice in what coming-of-age comedy?,"Ben Affleck; Benjamin Geza Affleck-Boldt (born August 15, 1972) is an American actor, director, screenwriter, and producer.","Magic Mike is a 2012 American comedy-drama film starring Channing Tatum, who gained notice in the coming-of-age comedy Step Up."
which  1996 American animated musical drama film was Paul Kande best known for his only film role in ,Charlotte's Web (1973 film); Charlotte's Web is a 1973 American animated musical drama film produced by Hanna-Barbera Productions and Sagittarius Productions and based upon the 1952 children's book of the same name by E. B. White.,I have no idea.
Jim Cassell has been responsible for the development of players such as an English professional footballer who plays for what national team?,Jim Cassell; Jim Cassell is a former Youth Academy Director at Manchester City.,Jim Cassell has been responsible for the development of players such as an English professional footballer who plays for the England national team.
The director of a 1979 film that tells the story of Alec Ramsey also directed which 1996 film?,Spree (film); Spree is a 1996 film written and directed by Rustin Thompson.,"The director of the 1979 film ""The Black Stallion,"" which tells the story of Alec Ramsey, is Carroll Ballard, who also directed the 1996 film ""Fly Away Home."""
Is Mississippi Queen or Rummoli the oldest game?,"David Rea (musician); David Rea (pronounced ""ray"") (October 26, 1946 in Akron, Ohio -October 27, 2011 in Portland, Ore.) was an American folk guitarist, singer, composer and songwriter.","Rummoli is the older game, first appearing in the 1940s, while Mississippi Queen was released in 1997."
"Linear, a 2009 film, used the music from the band whos previous record was names ""How to Dismantle and Atomic Bomb"". What is the name of this band?","2006 Meteor Awards; The 2006 Meteor Music Awards took place in the Point Theatre, Dublin on 2 February 2006.",The name of the band is U2.
what does Anton Coppola brother contributed to?,"Gerard Philips; Gerard Leonardo Frederik Philips (9 October 1858 -26 January 1942) was a Dutch industrialist, co-founder (with his father Frederik Philips) of the Philips Company as a family business in 1891.","Anton Coppola's brother, Carmine Coppola, contributed to film music as a composer, notably collaborating on the score for ""The Godfather"" series."
What country of origin does The Adventures of Kid Danger & Captain Man and Henry Danger have in common?,Jake and the Never Land Pirates; Jake and the Never Land Pirates (also known as Captain Jake and the Never Land Pirates in the fourth season and associated merchandise) is an Annie Award-winning musical and interactive American children's animated television series shown on Disney Junior.,The Adventures of Kid Danger & Captain Man and Henry Danger both originate from the United States.
In what city is the model management company that represents Will Smith's daughter located?,"New Zealand's Next Top Model (cycle 2); New Zealand's Next Top Model, Cycle 2 is the second season of ""New Zealand's Next Top Model"", a reality TV show based on ""America's Next Top Model"".",I have no idea.
Joseph Pitre served in a house of representatives that has how many members ?,"Perrow Commission; The Commission on Education, known as the Perrow Commission after its chairman, Virginia state senator Mosby Perrow Jr., was a 40-member commission established by Governor of Virginia J. Lindsay Almond Jr. on February 5, 1959 after the Virginia Supreme Court in Harrison v. Day and a three-judge federal court in James v. Almond had both struck down significant portions of the Stanley plan, which had implemented Massive Resistance to the U.S. Supreme Court decisions in Brown v. Board of Education issued on May 17, 1954 and May 31, 1955.","Joseph Pitre served in the New Hampshire House of Representatives, which has 400 members."
What was the population at the 2010 census of the town in which Plymouth Regional High School is located?,"Housatonic Valley Regional High School; Housatonic Valley Regional High School (HVRHS) is a regional high school in the village of Falls Village in the town of Canaan, Connecticut in Litchfield County.","The population of Plymouth, New Hampshire, where Plymouth Regional High School is located, was 6,990 at the 2010 census."
"Which establishment is in the YeÅilkÃ¶y area, Istanbul Aviation Museum or Church of St. Anthony of Padua, Istanbul?","St. Anthony of Padua Cathedral, OberÃ¡; The St. Anthony of Padua Cathedral (Spanish: ""Catedral de San Antonio de Padua de OberÃ¡"" ) also called OberÃ¡ Cathedral it is a religious temple of Catholic cult under the advocacy of St. Anthony of Padua, located in the central area of the city of OberÃ¡, in the province of Misiones, in the South American country of Argentina.",The Istanbul Aviation Museum is located in the Yeşilköy area.
"Which cast in a start for two was an American actor, painter and writer?","Markus Redmond; Markus Redmond (born February 5, 1971) is an American actor.",I have no idea.
"Which artist started producing music first, Wheatus or Eric Gaffney?","Eric Gaffney; Eric Gaffney (born December 25, 1967, in Cambridge, Massachusetts) is an American songwriter and recording artist.","Eric Gaffney started producing music first, having co-founded Sebadoh in the late 1980s, before Wheatus was formed in 1995."
The district where the Dyssebroen bridge is located was temporarily closed by residents in what year?,"Glendale Public Library; The Glendale Public Library (Library, Arts & Culture Department) is located in Glendale, California, and serves a diverse community of over 200,000 people.",I have no idea.
"Andrew Overtoom is the cinematographer for Spongbob, what is the name of the underwater city where he resides?","My Life with Morrissey; My Life with Morrissey is a 2003 independent feature film written, produced and directed by Andrew Overtoom.",I have no idea.
"Who won more Grand Slam doubles titles, Ken Flach or Roger Taylor?","Ken Flach; Kenneth Eliot Flach (born May 24, 1963) is a former professional tennis player from the United States.",Ken Flach won more Grand Slam doubles titles than Roger Taylor.
The Flammenwerfer M.16 was an integral part in the Meuse-Argonne Offensive which was fought during what time in World War I?,"326th Infantry Regiment (United States); The 326th Infantry Regiment was an infantry regiment of the United States Army that saw active service during World War I, as part of the 82nd Division and fought in the Meuse-Argonne Offensive and was inactivated in 1919.","The Meuse-Argonne Offensive, in which the Flammenwerfer M.16 was used, was fought from September 26 to November 11, 1918, during World War I."
"What year was the book, featuring a main character named Aslan, first published?",Smiley's Maze Hunt; Smiley's Maze Hunt is a popular 2D adventure puzzle game originally created in 2012.,"The book featuring a main character named Aslan, ""The Lion, the Witch and the Wardrobe,"" was first published in 1950."
What seals bottles made by a group which is represented by Doe-Anderson Inc.?,"Molinard; The Maison Molinard was founded in 1849 in Grasse, Provence, in the south of France, centre of Europe's perfume industry.","Wax seals bottles made by Maker's Mark, a group represented by Doe-Anderson Inc."
"Who was a member of more music groups, Kenny Greene or David Coverdale?","Intro (R&amp;B group); Intro is an American R&B trio from Brooklyn, New York City, New York.",David Coverdale was a member of more music groups than Kenny Greene.
Where did the killers in 2008 American documentary film about high school massacre commit suicide?,"Youth suicide; Youth suicide is when a young person, generally categorized as someone below age 21, deliberately ends their own life.",I have no idea.
"Which American Author, known for ""He Loves Me!"" collaborated with Canadian Author, William P. Young, when writing ""The Shack""?","The Shack (2017 film); The Shack is a 2017 American Christian drama film directed by Stuart Hazeldine and written by John Fusco, based on the 2007 novel of the same name by William P. Young.",I have no idea.
"What is the governing body for the rail system that operates around the central business district of Melbourne, Victoria, Australia?",Railways in Melbourne; The Melbourne rail network is operated by Metro Trains Melbourne under franchise from the Government of Victoria.,"The governing body for the rail system around the central business district of Melbourne, Victoria, Australia is Public Transport Victoria (PTV)."
Where is the  television series created by Bobs Gannaway shown ,"Mickey Mouse Clubhouse; Mickey Mouse Clubhouse is an American computer-animated interactive children's television series which aired from May 5, 2006, to November 6, 2016.",The television series created by Bobs Gannaway is shown on Disney platforms.
"Who worked on ""Saturday Night Live"" and played Christine Campbell?","List of Saturday Night Live episodes; <section begin=head />""Saturday Night Live"" (""SNL"") is a late-night sketch comedy and variety show created by Lorne Michaels.","Julia Louis-Dreyfus worked on ""Saturday Night Live"" and played Christine Campbell on ""The New Adventures of Old Christine."""
In 2015 Danielle Conway assumed the post as Dean of what University?,Peter Pitegoff; Peter Pitegoff was the Dean at the University of Maine School of Law.,"In 2015, Danielle Conway assumed the post as Dean of the University of Maine School of Law."
What was the nationality of the mezzo-soprano Anne Sofie von Otter who wrote the album Love Songs with pianist Brad Mehldau?,"When I Fall in Love (Brad Mehldau album); When I Fall in Love is an album by the Mehldau & Rossy Trio, consisting of pianist Brad Mehldau, bassist Mario Rossy, and drummer Jorge Rossy.",Anne Sofie von Otter is Swedish.
What conference does the team that plays at Island Federal Credit Union Arena compete in?,"Stony Brook Seawolves women's basketball; The Stony Brook Seawolves women-s basketball team is the college basketball program representing Stony Brook University in Stony Brook, New York.",The team that plays at Island Federal Credit Union Arena competes in the America East Conference.
"The composer for the film based on the ""Teenage Mutant Ninja Turtles"" comic book series is known for his collaboration with what other composer?","Teenage Mutant Ninja Turtles (1987 TV series); Teenage Mutant Ninja Turtles (initially known as Teenage Mutant Hero Turtles in some European countries due to controversy at the time, and also known as TMNT 1987) is an American animated television series produced by the studio Murakami-Wolf-Swenson and the French company .","The composer for the film based on the ""Teenage Mutant Ninja Turtles"" comic book series, John Du Prez, is known for his collaboration with the composer Eric Idle."
"Which breed of dog is bred and owned by more ethnic groups, the Seskar Seal Dog or the Azawakh?","List of ethnic groups in Vietnam; Vietnam is a multiethnic country with over fifty distinct groups (54 are recognized by the Vietnamese government), each with its own language, lifestyle, and cultural heritage.",The Azawakh is bred and owned by more ethnic groups than the Seskar Seal Dog.
"Detained at Mrs. Carney's Boarding House from 1912-1913, the co-founder of the Industrial Workers of the World was born where?","Idlewilde (Indian Springs, Georgia); Idlewilde is a historic boarding house site built between 1907-1910 at what is now the Indian Springs State Park in Butts County, Georgia.","The co-founder of the Industrial Workers of the World, detained at Mrs. Carney's Boarding House from 1912-1913, was born in Liverpool, England."
"Between The Juliana Theory and Melvins, which band has more members?",Steel Train; Steel Train was an indie rock band from New Jersey.,Melvins has more members than The Juliana Theory.
At what stadium do the State Fair Classic and Red River Showdown football games take place?,"Red River State Fair Classic; The Red River State Fair Classic (formerly the State Fair Classic and, more recently, the Shreveport Classic) is an American college football game played annually in Shreveport, Louisiana, at Independence Stadium (formerly State Fair Stadium) during the State Fair of Louisiana.",The State Fair Classic and Red River Showdown football games take place at the Cotton Bowl Stadium.
"What town in Strafford County, New Hampshire was WWNH authorized to serve?","Michael Weeden; Michael Weeden is a Republican former member of the New Hampshire House of Representatives, serving the Strafford 6th District from 2010 to 2012.","WWNH was authorized to serve the town of Madbury in Strafford County, New Hampshire."
What is the nationality of the person the Gagliardi Trophy is named after?,"1993 NCAA Division III football season; The 1993 NCAA Division III football season, part of the college football season organized by the NCAA at the Division III level in the United States, began in August 1993, and concluded with the NCAA Division III Football Championship, also known as the Stagg Bowl, in December 1993 at Salem Football Stadium in Salem, Virginia.","The Gagliardi Trophy is named after John Gagliardi, who was American."
Kenneth Dement died in 2013 in a town in what county in Missouri?,"Rocky Point, Montana (ghost town); The historic town of Rocky Point was on the south side of the Missouri River in Fergus County, Montana, in the Missouri Breaks.","Kenneth Dement died in 2013 in a town in Cape Girardeau County, Missouri."
What actor who was in Arjun Pandit and Sholay also starred in a 1982 Indian Hindi-language comedy film with Deven Verma?,"Nastik (1983 film); Nastik (""The Atheist"") is a 1983 Indian Hindi-language action drama film produced by Vinod Doshi and directed by Pramod Chakravorty.","The actor who starred in Arjun Pandit and Sholay and also appeared in a 1982 Hindi-language comedy film with Deven Verma is Amitabh Bachchan in the film ""Bemisal."""
Where does the yeast extract taste of Twiglets come from?,"CC's; CC's (pronounced c-ccs) is a brand of flavoured tortilla chips produced since the early 1980s, originally by The Smith's Snackfood Company, and currently by Snack Brands Australia.","The yeast extract taste of Twiglets comes from the coating of Marmite, which is a byproduct of beer brewing."
When was the introducer of convention over configuration born?,Convention over configuration; Convention over configuration (also known as coding by convention) is a software design paradigm used by software frameworks that attempt to decrease the number of decisions that a developer using the framework is required to make without necessarily losing flexibility.,I have no idea.
What kind of group does Audioslave and Beady Eye have in common?,"One Strike; ""One Strike"" is a song recorded by English-Canadian girl group All Saints for their fourth studio album, ""Red Flag"" (2016).",Both Audioslave and Beady Eye are rock bands.
Which actor who starred in The Princess Bride also starred in Robin Hood: Men in Tights?,"Robin of Sherwood; Robin of Sherwood (retitled Robin Hood in the United States) is a British television series, based on the legend of Robin Hood.",Cary Elwes starred in both The Princess Bride and Robin Hood: Men in Tights.
"The film based on the memoir ""Rocket Boys"" was directed by whom?","Woman in the Moon; Woman in the Moon (German Frau im Mond) is a science fiction silent film that premiered 15 October 1929 at the UFA-Palast am Zoo cinema in Berlin to an audience of 2,000.","The film based on the memoir ""Rocket Boys"" was directed by Joe Johnston."
"What is the year of the event which occured first, the CIA discrimination controversy arose, or Aldrich Ames was born?","Letra del aÃ±o; The Letra del aÃ±o (Spanish) or Letra do Ano (Portuguese) (English: Letter of the year) is an annual proclamation of predictions and advice by babalawo's for the coming year, usually issued every December 31 (New Year's Eve on the Gregorian calendar).","Aldrich Ames was born in 1941, which is before the CIA discrimination controversy arose."
Do Perry Farrell and Ian MacKaye have the same nationality ?,"The Teen Idles; The Teen Idles were an American hardcore punk band formed in Washington, D.C. in September 1979.","Yes, Perry Farrell and Ian MacKaye both have American nationality."
What 2008 French fantasy comedy film directed by FrÃ©dÃ©ric Forestier and Thomas Langmann was also a video game with the same name?,"La Petite Reine; La Petite Reine is a French film production company founded in 1995, led by Thomas Langmann and .","The 2008 French fantasy comedy film directed by Frédéric Forestier and Thomas Langmann that was also a video game with the same name is ""Asterix at the Olympic Games."""
The author of a book written on how consciousness arises from interaction of physical and cognitive processes in the brain also wrote a book on free will and moral responsibility published in what year?,"Donald O. Hebb; Donald Olding Hebb FRS (July 22, 1904 -August 20, 1985) was a Canadian psychologist who was influential in the area of neuropsychology, where he sought to understand how the function of neurons contributed to psychological processes such as learning.",I have no idea.
"Face to Face was featured in a 1992 American superhero film directed by Tim Burton, and starring Danny DeVito as who?","Batman Forever; Batman Forever is a 1995 American superhero film directed by Joel Schumacher and produced by Tim Burton, based on the DC Comics character Batman.","Danny DeVito starred as the Penguin in the 1992 American superhero film ""Batman Returns"" directed by Tim Burton."
